12040N2_1.0_0.5,643
12050N2_1.0_0.5,644
12060N2_1.0_1.0,645
12060N2_1.0_0.5,646
12061N2_1.0_1.0,647
12061N2_1.0_0.5,648
12062N2_1.0_1.0,649
12062N2_1.0_0.5,650
13010N2_1.0_1.0,651
13010N2_1.0_0.5,652
13012N2_1.0_1.0,653
13012N2_1.0_0.5,654
13020N2_1.0_1.0,655
13020N2_1.0_0.5,656
13040N3_1.0_1.0,657
13040N3_1.0_0.5,658
13060N2_1.0_1.0,659
13060N2_1.0_0.5,660
13072N2_1.0_1.0,661
13072N2_1.0_0.5,662
13100N2_1.0_1.0,663
13100N2_1.0_0.5,664
13110N2_1.0_1.0,665
13110N2_1.0_0.5,666
13120N2_1.0_1.0,667
13120N2_1.0_0.5,668
13121N2_1.0_1.0,669
13121N2_1.0_0.5,670
13122N2_1.0_1.0,671
13122N2_1.0_0.5,672
13123N2_1.0_1.0,673
13123N2_1.0_0.5,674
13130N2_1.0_1.0,675
13130N2_1.0_0.5,676
13150N2_1.0_1.0,677
13150N2_1.0_0.5,678
13160N2_1.0_1.0,679
13160N2_1.0_0.5,680
13161N2_1.0_1.0,681
13161N2_1.0_0.5,682
13170N2_1.0_1.0,683
13170N2_1.0_0.5,684
13180N3_1.0_1.0,685
13180N3_1.0_0.5,686
13181N3_1.0_1.0,687
13181N3_1.0_0.5,688
13182N3_1.0_1.0,689
13182N3_1.0_0.5,690
13190N2_1.0_1.0,691
13190N2_1.0_0.5,692
13191N2_1.0_1.0,693
13191N2_1.0_0.5,694
14010N2_1.0_1.0,695
14010N2_1.0_0.5,696
14020N2_1.0_1.0,697
14020N2_1.0_0.5,698
14030N2_1.0_1.0,699
14030N2_1.0_0.5,700
14040N2_1.0_1.0,701
14040N2_1.0_0.5,702
14060N2_1.0_1.0,703
14060N2_1.0_0.5,704
14070N2_1.0_1.0,705
14070N2_1.0_0.5,706
14071N2_1.0_1.0,707
14071N2_1.0_0.5,708
14072N2_1.0_1.0,709
14072N2_1.0_0.5,710
14073N2_1.0_1.0,711
14073N2_1.0_0.5,712
14080N2_1.0_1.0,713
14080N2_1.0_0.5,714
14090N2_1.0_1.0,715
14090N2_1.0_0.5,716
14091N2_1.0_1.0,717
14091N2_1.0_0.5,718
15010N2_1.0_1.0,719
15010N2_1.0_0.5,720
15020N2_1.0_1.0,722
15020N2_1.0_0.5,723
15021N2_1.0_1.0,724
15021N2_1.0_0.5,725
15030N2_1.0_1.0,726
15030N2_1.0_0.5,727
15031N2_1.0_1.0,728
15031N2_1.0_0.5,729
15040N2_1.0_1.0,730
15040N2_1.0_0.5,731
15060N2_1.0_1.0,732
15060N2_1.0_0.5,733
15061N2_1.0_1.0,734
15061N2_1.0_0.5,735
15070N2_1.0_1.0,736
15070N2_1.0_0.5,737
15071N2_1.0_1.0,738
15071N2_1.0_0.5,739
15072N2_1.0_1.0,740
15072N2_1.0_0.5,741
15080N2_1.0_1.0,742
15080N2_1.0_0.5,743
15081N2_1.0_1.0,744
15081N2_1.0_0.5,745
15090N2_1.0_1.0,746
15090N2_1.0_0.5,747
15091N2_1.0_1.0,748
15091N2_1.0_0.5,749
15100N2_1.0_1.0,750
15100N2_1.0_0.5,751
15110N2_1.0_1.0,752
15110N2_1.0_0.5,753
15111N2_1.0_1.0,754
15111N2_1.0_0.5,755
15131N2_1.0_1.0,756
15131N2_1.0_0.5,757
15140N2_1.0_1.0,758
15140N2_1.0_0.5,759
15150N2_1.0_1.0,760
15150N2_1.0_0.5,761
15161N2_1.0_1.0,762
15161N2_1.0_0.5,763
15162N2_1.0_1.0,764
15162N2_1.0_0.5,765
15163N2_1.0_1.0,766
15163N2_1.0_0.5,767
15170N2_1.0_1.0,768
15170N2_1.0_0.5,769
15171N2_1.0_1.0,770
15171N2_1.0_0.5,771
15180N2_1.0_1.0,772
15180N2_1.0_0.5,773
15181N2_1.0_1.0,774
15181N2_1.0_0.5,775
15182N2_1.0_1.0,776
15182N2_1.0_0.5,777
15183N2_1.0_1.0,778
15183N2_1.0_0.5,779
15184N2_1.0_1.0,780
15184N2_1.0_0.5,781
15185N2_1.0_1.0,782
15185N2_1.0_0.5,783
15186N2_1.0_1.0,784
15186N2_1.0_0.5,785
15220N2_1.0_1.0,786
15220N2_1.0_0.5,787
15240N2_1.0_1.0,788
15240N2_1.0_0.5,789
15250N2_1.0_1.0,790
15250N2_1.0_0.5,791
15251N2_1.0_1.0,792
15251N2_1.0_0.5,793
15252N2_1.0_1.0,794
15252N2_1.0_0.5,795
15253N2_1.0_1.0,796
15253N2_1.0_0.5,797
16011N2_1.0_1.0,798
16011N2_1.0_0.5,799
16030N2_1.0_1.0,800
16030N2_1.0_0.5,801
16031N2_1.0_1.0,802
16031N2_1.0_0.5,803
16032N2_1.0_1.0,804
16032N2_1.0_0.5,805
16040N2_1.0_1.0,806
16040N2_1.0_0.5,807
16041N2_1.0_1.0,808
16041N2_1.0_0.5,809
16050N2_1.0_1.0,810
16050N2_1.0_0.5,811
16051N2_1.0_1.0,812
16051N2_1.0_0.5,813
16052N2_1.0_1.0,814
16052N2_1.0_0.5,815
16053N2_1.0_1.0,816
16053N2_1.0_0.5,817
16054N2_1.0_1.0,818
16054N2_1.0_0.5,819
16055N2_1.0_1.0,820
16055N2_1.0_0.5,821
16056N2_1.0_1.0,822
16056N2_1.0_0.5,823
16057N2_1.0_1.0,824
16057N2_1.0_0.5,825
16060N2_1.0_1.0,826
16060N2_1.0_0.5,827
16061N2_1.0_1.0,828
16061N2_1.0_0.5,829
16080N2_1.0_1.0,830
16080N2_1.0_0.5,831
16110N3_1.0_1.0,832
16110N3_1.0_0.5,833
16111N3_1.0_1.0,834
16111N3_1.0_0.5,835
16130N3_1.0_1.0,836
16130N3_1.0_0.5,837
16140N2_1.0_1.0,838
16140N2_1.0_0.5,839
16141N2_1.0_1.0,840
16141N2_1.0_0.5,841
16142N2_1.0_1.0,842
16142N2_1.0_0.5,843
16170N2_1.0_1.0,844
16170N2_1.0_0.5,845
16171N2_1.0_1.0,846
16171N2_1.0_0.5,847
16172N2_1.0_1.0,848
16172N2_1.0_0.5,849
16173N2_1.0_1.0,850
16173N2_1.0_0.5,851
16174N2_1.0_1.0,852
16174N2_1.0_0.5,853
16190N2_1.0_1.0,854
16190N2_1.0_0.5,855
16191N2_1.0_1.0,856
16191N2_1.0_0.5,857
16230N2_1.0_1.0,858
16230N2_1.0_0.5,859
16250N3_1.0_1.0,860
16250N3_1.0_0.5,861
16251N3_1.0_1.0,862
16251N3_1.0_0.5,863
16271N2_1.0_1.0,864
16271N2_1.0_0.5,865
16272N2_1.0_1.0,866
16272N2_1.0_0.5,867
16273N2_1.0_1.0,868
16273N2_1.0_0.5,869
16310N2_1.0_1.0,870
16310N2_1.0_0.5,871
16311N2_1.0_1.0,872
16311N2_1.0_0.5,873
16312N2_1.0_1.0,874
16312N2_1.0_0.5,875
16330N2_1.0_1.0,876
16330N2_1.0_0.5,877
16331N2_1.0_1.0,878
16331N2_1.0_0.5,879
16340N2_1.0_1.0,880
16340N2_1.0_0.5,881
16360N2_1.0_1.0,882
16360N2_1.0_0.5,883
16361N2_1.0_1.0,884
16361N2_1.0_0.5,885
16380N2_1.0_1.0,886
16380N2_1.0_0.5,887
16390N2_1.0_1.0,888
16390N2_1.0_0.5,889
16400N2_1.0_1.0,890
16400N2_1.0_0.5,891
16420N2_1.0_1.0,892
16420N2_1.0_0.5,893
16440N2_1.0_1.0,894
16440N2_1.0_0.5,895
16450N2_1.0_1.0,896
16450N2_1.0_0.5,897
16460N2_1.0_1.0,898
16460N2_1.0_0.5,899
16480N2_1.0_1.0,900
16480N2_1.0_0.5,901
16481N2_1.0_1.0,902
16481N2_1.0_0.5,903
16490N2_1.0_0.5,904
16510N2_1.0_1.0,905
16510N2_1.0_0.5,906
17000N2_1.0_1.0,907
17000N2_1.0_0.5,908
17030N2_1.0_1.0,909
17030N2_1.0_0.5,910
17040N2_1.0_1.0,911
17040N2_1.0_0.5,912
17050N2_1.0_1.0,913
17050N2_1.0_0.5,914
17060N2_1.0_1.0,915
17060N2_1.0_0.5,916
17061N2_1.0_1.0,917
17061N2_1.0_0.5,918
17070N2_1.0_1.0,919
17070N2_1.0_0.5,920
17091N3_1.0_1.0,921
17091N3_1.0_0.5,922
17100N2_1.0_1.0,923
17100N2_1.0_0.5,924
17130N2_1.0_1.0,925
17130N2_1.0_0.5,926
17131N2_1.0_1.0,927
17131N2_1.0_0.5,928
17150N2_1.0_1.0,929
17150N2_1.0_0.5,930
17151N2_1.0_1.0,931
17151N2_1.0_0.5,933
17152N2_1.0_1.0,934
17152N2_1.0_0.5,935
17153N2_1.0_1.0,936
17153N2_1.0_0.5,937
17154N2_1.0_1.0,938
17154N2_1.0_0.5,939
17155N2_1.0_1.0,940
17155N2_1.0_0.5,941
17156N2_1.0_1.0,942
17156N2_1.0_0.5,943
17160N3_1.0_1.0,944
17160N3_1.0_0.5,945
17161N3_1.0_1.0,946
17161N3_1.0_0.5,947
17162N3_1.0_1.0,948
17162N3_1.0_0.5,949
17163N3_1.0_1.0,950
17163N3_1.0_0.5,951
17170N2_1.0_1.0,952
17170N2_1.0_0.5,953
17180N2_1.0_1.0,954
17180N2_1.0_0.5,955
17190N2_1.0_1.0,956
17190N2_1.0_0.5,957
17191N2_1.0_1.0,958
17191N2_1.0_0.5,959
17210N2_1.0_1.0,960
17210N2_1.0_0.5,961
17220N2_1.0_1.0,962
17220N2_1.0_0.5,963
17230N2_1.0_1.0,964
17230N2_1.0_0.5,965
17240N3_1.0_1.0,966
17240N3_1.0_0.5,967
18023N3_1.0_1.0,968
18023N3_1.0_0.5,969
18030N2_1.0_1.0,970
18030N2_1.0_0.5,971
18031N2_1.0_1.0,972
18031N2_1.0_0.5,973
18032N2_1.0_1.0,974
18032N2_1.0_0.5,975
18033N2_1.0_1.0,976
18033N2_1.0_0.5,977
18040N3_1.0_1.0,978
18040N3_1.0_0.5,979
18041N3_1.0_1.0,980
18041N3_1.0_0.5,981
18070N2_1.0_1.0,982
18070N2_1.0_0.5,983
18080N2_1.0_1.0,984
18080N2_1.0_0.5,985
18083N2_1.0_1.0,986
18083N2_1.0_0.5,987
18090N2_1.0_1.0,988
18090N2_1.0_0.5,989
18100N2_1.0_1.0,990
18100N2_1.0_0.5,991
18101N2_1.0_1.0,992
18101N2_1.0_0.5,993
18110N2_1.0_1.0,994
18110N2_1.0_0.5,995
18111N2_1.0_1.0,997
18111N2_1.0_0.5,998
18112N2_1.0_1.0,999
18112N2_1.0_0.5,1000
18121N3_1.0_1.0,1001
18121N3_1.0_0.5,1002
18122N3_1.0_1.0,1003
18122N3_1.0_0.5,1004
18130N3_1.0_1.0,1005
18130N3_1.0_0.5,1006
18131N3_1.0_0.5,1007
18133N3_1.0_1.0,1008
18133N3_1.0_0.5,1009
18134N3_1.0_1.0,1010
18134N3_1.0_0.5,1011
18140N2_1.0_1.0,1012
18140N2_1.0_0.5,1013
18141N2_1.0_1.0,1014
18141N2_1.0_0.5,1015
18142N3_1.0_1.0,1016
18142N3_1.0_0.5,1017
18143N3_1.0_1.0,1018
18143N3_1.0_0.5,1019
18161N2_1.0_1.0,1020
18161N2_1.0_0.5,1021
19000N3_1.0_1.0,1022
19000N3_1.0_0.5,1023
19003N3_1.0_1.0,1024
19003N3_1.0_0.5,1025
19010N2_1.0_1.0,1026
19010N2_1.0_0.5,1027
19041N2_1.0_1.0,1028
19041N2_1.0_0.5,1029
19050N2_1.0_1.0,1030
19050N2_1.0_0.5,1031
19051N2_1.0_1.0,1032
19051N2_1.0_0.5,1033
19060N2_1.0_1.0,1034
19060N2_1.0_0.5,1035
19061N2_1.0_1.0,1036
19061N2_1.0_0.5,1037
19070N2_1.0_1.0,1038
19070N2_1.0_0.5,1039
19090N2_1.0_1.0,1040
19090N2_1.0_0.5,1041
19110N2_1.0_1.0,1042
19110N2_1.0_0.5,1043
19130N2_1.0_1.0,1044
19130N2_1.0_0.5,1045
19180N2_1.0_1.0,1046
19180N2_1.0_0.5,1047
19181N2_1.0_1.0,1048
19181N2_1.0_0.5,1049
19182N2_1.0_1.0,1050
19182N2_1.0_0.5,1051
19190N2_1.0_1.0,1052
19190N2_1.0_0.5,1053
19200N2_1.0_1.0,1054
19200N2_1.0_0.5,1055
19210N2_1.0_1.0,1056
19210N2_1.0_0.5,1057
19212N2_1.0_1.0,1058
19212N2_1.0_0.5,1059
19214N2_1.0_1.0,1060
19214N2_1.0_0.5,1061
19220N2_1.0_1.0,1062
19220N2_1.0_0.5,1063
19230N2_1.0_1.0,1064
19230N2_1.0_0.5,1065
19240N3_1.0_1.0,1066
19240N3_1.0_0.5,1067
19241N3_1.0_0.5,1068
19242N3_1.0_1.0,1069
19242N3_1.0_0.5,1070
19260N2_1.0_1.0,1071
19260N2_1.0_0.5,1072
19270N2_1.0_1.0,1073
19270N2_1.0_0.5,1074
19280N2_1.0_1.0,1075
19280N2_1.0_0.5,1076
19281N2_1.0_1.0,1077
19281N2_1.0_0.5,1078
19282N2_1.0_1.0,1079
19282N2_1.0_0.5,1080
19283N2_1.0_1.0,1081
19283N2_1.0_0.5,1082
19290N2_1.0_1.0,1083
19290N2_1.0_0.5,1084
19291N2_1.0_1.0,1085
19291N2_1.0_0.5,1086
19292N2_1.0_1.0,1087
19292N2_1.0_0.5,1088
19310N2_1.0_1.0,1089
19310N2_1.0_0.5,1090
19311N2_1.0_1.0,1091
19311N2_1.0_0.5,1092
19330N2_1.0_1.0,1093
19330N2_1.0_0.5,1094
19340N2_1.0_1.0,1095
19340N2_1.0_0.5,1096
19341N2_1.0_1.0,1097
19341N2_1.0_0.5,1098
19350N2_1.0_1.0,1099
19350N2_1.0_0.5,1100
19351N2_1.0_1.0,1101
19351N2_1.0_0.5,1102
19352N2_1.0_1.0,1103
19352N2_1.0_0.5,1104
19353N2_1.0_1.0,1105
19353N2_1.0_0.5,1106
19360N2_1.0_1.0,1107
19360N2_1.0_0.5,1108
19361N2_1.0_1.0,1109
19361N2_1.0_0.5,1110
19362N2_1.0_1.0,1111
19362N2_1.0_0.5,1112
19363N2_1.0_1.0,1113
19363N2_1.0_0.5,1114
19364N2_1.0_1.0,1115
19364N2_1.0_0.5,1116
19365N2_1.0_1.0,1117
19365N2_1.0_0.5,1118
19366N2_1.0_1.0,1119
19366N2_1.0_0.5,1120
19370N2_1.0_1.0,1121
19370N2_1.0_0.5,1122
19380N2_1.0_1.0,1123
19380N2_1.0_0.5,1124
19390N2_1.0_1.0,1125
19390N2_1.0_0.5,1126
19401N3_1.0_1.0,1127
19401N3_1.0_0.5,1128
19410N2_1.0_1.0,1129
19410N2_1.0_0.5,1130
19411N2_1.0_1.0,1132
19411N2_1.0_0.5,1133
19412N2_1.0_1.0,1134
19412N2_1.0_0.5,1135
19413N2_1.0_1.0,1136
19413N2_1.0_0.5,1137
19420N3_1.0_1.0,1138
19420N3_1.0_0.5,1139
19421N3_1.0_1.0,1140
19421N3_1.0_0.5,1141
19430N2_1.0_1.0,1142
19430N2_1.0_0.5,1143
19450N2_1.0_1.0,1144
19450N2_1.0_0.5,1145
19451N2_1.0_1.0,1146
19451N2_1.0_0.5,1147
19452N2_1.0_1.0,1148
19452N2_1.0_0.5,1149
19453N2_1.0_1.0,1151
19453N2_1.0_0.5,1152
19454N2_1.0_1.0,1153
19454N2_1.0_0.5,1154
19455N2_1.0_1.0,1155
19455N2_1.0_0.5,1156
19456N2_1.0_1.0,1157
19456N2_1.0_0.5,1158
19460N2_1.0_1.0,1159
19460N2_1.0_0.5,1160
19462N2_1.0_1.0,1161
19462N2_1.0_0.5,1162
19470N2_1.0_1.0,1163
19470N2_1.0_0.5,1164
19480N2_1.0_1.0,1165
19480N2_1.0_0.5,1166
19482N2_1.0_1.0,1167
19482N2_1.0_0.5,1168
19490N2_1.0_1.0,1169
19490N2_1.0_0.5,1170
19491N2_1.0_1.0,1171
19491N2_1.0_0.5,1172
19500N2_1.0_1.0,1173
19500N2_1.0_0.5,1174
19510N2_1.0_1.0,1175
19510N2_1.0_0.5,1176
19511N2_1.0_1.0,1177
19511N2_1.0_0.5,1178
19520N2_1.0_1.0,1179
19520N2_1.0_0.5,1180
19521N2_1.0_1.0,1181
19521N2_1.0_0.5,1183
19522N2_1.0_1.0,1184
19522N2_1.0_0.5,1185
19530N2_1.0_1.0,1186
19530N2_1.0_0.5,1187
19531N2_1.0_1.0,1188
19531N2_1.0_0.5,1189
19540N2_1.0_1.0,1190
19540N2_1.0_0.5,1191
19541N2_1.0_1.0,1192
19541N2_1.0_0.5,1193
19550N2_1.0_1.0,1194
19550N2_1.0_0.5,1195
19560N2_1.0_1.0,1196
19560N2_1.0_0.5,1197
19570N2_1.0_1.0,1198
19570N2_1.0_0.5,1199
19571N2_1.0_1.0,1200
19571N2_1.0_0.5,1201
19572N2_1.0_1.0,1202
19572N2_1.0_0.5,1203
19573N2_1.0_1.0,1204
19573N2_1.0_0.5,1205
20000N2_1.0_1.0,1206
20000N2_1.0_0.5,1207
20010N2_1.0_1.0,1208
20010N2_1.0_0.5,1209
20040N2_1.0_1.0,1210
20040N2_1.0_0.5,1211
20050N2_1.0_1.0,1212
20050N2_1.0_0.5,1213
20051N2_1.0_1.0,1214
20051N2_1.0_0.5,1215
20052N2_1.0_1.0,1216
20052N2_1.0_0.5,1217
20070N2_1.0_1.0,1218
20070N2_1.0_0.5,1219
20090N2_1.0_1.0,1220
20090N2_1.0_0.5,1221
20091N2_1.0_1.0,1222
20091N2_1.0_0.5,1223
20110N3_1.0_1.0,1224
20110N3_1.0_0.5,1225
20120N2_1.0_1.0,1226
20120N2_1.0_0.5,1227
20121N3_1.0_1.0,1228
20121N3_1.0_0.5,1229
20130N2_1.0_1.0,1230
20130N2_1.0_0.5,1231
20140N2_1.0_1.0,1232
20140N2_1.0_0.5,1233
20141N2_1.0_1.0,1234
20141N2_1.0_0.5,1235
20142N2_1.0_1.0,1236
20142N2_1.0_0.5,1237
20150N2_1.0_1.0,1238
