name,111_5e5,111_1e7,231_5e5,231_1e7,296_5e5,296_1e7
20121N3_1.0_0.5,6.089225862,9.253595423,0.916455499,4.711912206,0.333055739,3.126838473
20130N2_1.0_1.0,5.990994454,16.20806296,1.236845167,7.152197322,0.540828741,4.983227447
20130N2_1.0_0.5,6.012083474,23.07818428,1.072827117,9.310794201,0.517967908,6.514024341
20140N2_1.0_1.0,5.081507776,7.272417662,1.200750804,3.974196385,0.460571513,2.761481564
20140N2_1.0_0.5,6.077964173,11.37159224,0.997022795,5.19050439,0.393394008,3.473311286
20141N2_1.0_1.0,4.788024942,7.224899774,1.068140212,3.831556863,0.401809213,2.655569461
20141N2_1.0_0.5,6.243847594,11.61969354,0.723432902,5.197762805,0.295652664,3.378955789
20142N2_1.0_1.0,4.761702175,7.785192698,1.474434601,4.079854031,0.631088891,2.944539791
20142N2_1.0_0.5,6.868778084,12.78727803,1.211219899,5.793032892,0.443862306,3.85804466
20150N2_1.0_1.0,5.521399185,14.97295659,1.340106837,6.787105823,0.578028891,4.801567215
20150N2_1.0_0.5,5.551095166,20.92455602,1.356467732,8.527488666,0.652446324,6.043490008
20151N2_1.0_1.0,5.642575155,14.74846955,1.185250944,6.464733248,0.490808195,4.493589889
20151N2_1.0_0.5,6.662099986,21.44267631,1.070280059,8.594358419,0.476853588,5.90947875
20152N2_1.0_1.0,5.179007697,14.58570416,1.306294908,6.460557299,0.578680453,4.639655798
20152N2_1.0_0.5,5.478910229,20.27135702,1.232789883,8.179990272,0.556657279,5.725900741
20153N2_1.0_1.0,5.903522266,14.39066686,1.469229891,6.355026782,0.670266641,4.503883279
20153N2_1.0_0.5,7.143263815,20.11203886,0.988703115,8.336706686,0.457526048,5.671218011
20161N2_1.0_1.0,3.822542942,12.30987076,0.555752601,5.034155631,0.252992134,3.397199483
20161N2_1.0_0.5,3.929979455,16.64547702,0.487538281,6.318944161,0.273570252,4.276887805
20162N2_1.0_1.0,3.514305953,11.99296408,0.469588682,4.768639921,0.224316719,3.228544379
20162N2_1.0_0.5,3.420821883,16.02075816,0.517857091,6.158276189,0.281380254,4.243108924
20164N2_1.0_1.0,6.150111546,16.67770514,1.287997702,7.425047965,0.527961618,5.222366478
20164N2_1.0_0.5,6.974067687,23.22119964,1.494319549,9.852439251,0.656443983,7.001468803
20165N2_1.0_1.0,7.760523981,15.71720919,1.63904048,7.51345427,0.733332054,5.220116845
20165N2_1.0_0.5,7.774262631,23.26567109,1.055935199,9.361298062,0.487479005,6.399498223
20166N2_1.0_1.0,4.860769861,15.38344387,1.0887315,6.554299992,0.499272326,4.701373401
20166N2_1.0_0.5,5.112997242,21.89533635,0.778278619,8.642075889,0.40933843,6.041101649
20167N2_1.0_1.0,4.646595971,12.05070917,0.89198689,5.132479708,0.37677027,3.522082207
20167N2_1.0_0.5,5.217808658,16.96049104,0.804183781,6.88748916,0.365752903,4.699531295
20168N2_1.0_1.0,3.075451534,11.60837508,0.423501829,4.522475664,0.211308312,3.098952158
20168N2_1.0_0.5,4.278310206,16.67741499,0.524737156,6.434934597,0.286170968,4.38011239
20169N2_1.0_1.0,5.647248757,12.24656316,0.997886626,5.57760237,0.424368543,3.783155873
20169N2_1.0_0.5,5.21716576,17.05233644,0.81805646,6.685617264,0.397556625,4.593888428
2016aN2_1.0_1.0,5.803278394,15.77024479,1.117015483,6.908234954,0.464734401,4.847596203
2016aN2_1.0_0.5,5.784752324,22.17216855,0.918246421,8.775546089,0.487375879,6.197651832
2016bN2_1.0_1.0,6.628576806,16.16977414,1.360204169,7.33348731,0.587200355,5.096524761
2016bN2_1.0_0.5,7.255464992,23.40421135,1.063499161,9.848512877,0.514063846,6.897264389
20170N2_1.0_1.0,5.991735952,11.36842279,0.954656986,5.330272871,0.345470525,3.573657904
20170N2_1.0_0.5,5.911626402,16.36691627,0.711062693,6.557710482,0.323888021,4.306327263
20172N2_1.0_1.0,4.160179019,9.153082476,0.450058681,3.691703659,0.191696657,2.366180488
20172N2_1.0_0.5,7.016241615,15.07465256,0.840904014,6.10327419,0.353733625,3.936441885
20180N2_1.0_1.0,8.112390386,19.41225743,1.160332194,8.328886974,0.478970061,5.641300034
20180N2_1.0_0.5,6.327084575,23.90312644,0.912041436,9.160216376,0.468868252,6.380691739
20181N2_1.0_1.0,6.308112527,16.59293619,1.371079032,7.113833367,0.5411652,4.983639331
20181N2_1.0_0.5,6.651433597,22.51468915,0.791395855,8.605920126,0.408728739,5.895634953
20182N2_1.0_1.0,6.44789652,16.41968126,1.309926914,7.0239991,0.549664645,4.91187555
20182N2_1.0_0.5,6.787956709,22.56176665,1.087199985,9.059460365,0.49813789,6.221016045
20190N2_1.0_1.0,6.650756788,18.18386084,1.208037325,7.887910842,0.506016514,5.523293882
20190N2_1.0_0.5,8.194447644,27.14311399,1.04550677,11.03828885,0.537026523,7.644097499
20191N2_1.0_1.0,6.116035693,21.74612098,1.122135519,9.203019449,0.542505858,6.497018868
20191N2_1.0_0.5,6.793991393,31.58654398,1.109448021,12.48566764,0.597945189,8.876422785
20201N2_1.0_1.0,6.318209309,11.9961314,1.213974106,5.840856118,0.472931936,3.985041555
20201N2_1.0_0.5,6.418723298,17.04830554,1.263050187,7.340658884,0.548805019,5.115319483
20202N2_1.0_1.0,5.936074274,15.0374112,1.014549331,6.666768445,0.43033122,4.616647505
20202N2_1.0_0.5,7.339728359,23.87358757,1.497124769,10.27934418,0.683884158,7.244863951
20203N2_1.0_1.0,5.577387132,11.4617125,0.9215975,5.408222281,0.347957831,3.699641239
20203N2_1.0_0.5,6.271230595,17.72034759,0.999237447,7.460771992,0.45513269,5.132634068
20210N2_1.0_1.0,7.493657364,12.81243219,1.245353427,6.327739349,0.485718026,4.242441273
20210N2_1.0_0.5,6.686161361,18.52779794,0.836011878,7.310329593,0.37802075,4.889696967
20211N2_1.0_1.0,6.852641228,15.98150489,0.828254527,6.894544175,0.363304372,4.609532063
20211N2_1.0_0.5,7.317327145,24.11113665,0.840414461,9.488883734,0.440561581,6.407862337
20220N2_1.0_1.0,5.917648374,14.98593718,1.672745139,6.696198333,0.805732099,4.836644313
20220N2_1.0_0.5,6.60880889,21.7566147,1.360890529,8.884536134,0.598214134,6.251072571
20250N2_1.0_1.0,8.389942724,19.83793675,1.512992278,9.019603178,0.652300906,6.272608697
20250N2_1.0_0.5,8.724173782,29.78327878,1.157220084,12.15622108,0.592596365,8.44350174
20260N3_1.0_1.0,1.794057882,4.20527753,0.241195737,1.802269776,0.098376671,1.17871396
20260N3_1.0_0.5,2.633058123,6.74495484,0.375076748,2.805614435,0.152966915,1.864794549
20261N3_1.0_1.0,3.283381678,7.697429477,0.493495692,3.377352919,0.206011435,2.27932984
20261N3_1.0_0.5,3.249821617,10.98733639,0.418672057,4.225897449,0.206419432,2.849054817
20280N2_1.0_1.0,7.139726373,12.74890052,1.256902319,6.174020068,0.489855434,4.187977306
20280N2_1.0_0.5,7.033595772,18.09667229,0.976549563,7.462520986,0.431560456,5.010877943
20281N2_1.0_1.0,7.028406263,15.29402651,1.143304128,7.034357279,0.457342002,4.800802677
20281N2_1.0_0.5,7.637990298,22.28080961,0.987354966,9.160220011,0.467754442,6.2144359
20282N2_1.0_1.0,7.023817448,14.68617927,1.145582124,6.744746624,0.47036662,4.613386694
20282N2_1.0_0.5,7.452548021,21.74363947,0.971707941,8.834385895,0.458003012,5.978542886
20290N2_1.0_1.0,5.174633326,7.998744896,0.8866458,3.947866283,0.314774521,2.611968417
20290N2_1.0_0.5,5.835820939,11.41819797,0.849722905,5.08519835,0.335329617,3.283247534
20300N2_1.0_1.0,7.021862457,13.28443402,1.147973701,6.399687706,0.428107567,4.325914818
20300N2_1.0_0.5,6.829788008,19.38726462,1.042233523,8.035361157,0.459241036,5.476840226
20310N2_1.0_1.0,6.918982619,17.99524406,1.182823956,7.734039611,0.480701886,5.355686047
20310N2_1.0_0.5,7.405981774,28.0130682,1.059636432,11.00259928,0.532117446,7.604203119
20311N2_1.0_1.0,7.509356549,17.95065202,1.174029999,8.292887788,0.518432472,5.718298926
20311N2_1.0_0.5,7.496879993,27.13046881,1.240016049,11.26992626,0.604795754,7.937463878
20320N2_1.0_1.0,7.069111246,15.92627574,1.45381355,7.610150039,0.599080523,5.37471729
20320N2_1.0_0.5,7.448411095,23.92946954,1.168966606,10.18082423,0.555193077,7.156045767
20321N2_1.0_1.0,6.867134451,14.76824127,1.454959596,6.793443965,0.672250299,4.744416943
20321N2_1.0_0.5,7.865751772,21.01541017,1.132070708,9.137550818,0.504609424,6.2931011
20331N2_1.0_1.0,5.601222634,10.91871541,1.697416506,5.403048213,0.693303615,3.921441697
20331N2_1.0_0.5,6.583435067,16.88838061,1.103378477,7.292065014,0.447313652,4.949457314
20341N2_1.0_1.0,7.012509852,13.3485081,1.546162952,6.601755459,0.578712624,4.598095755
20341N2_1.0_0.5,7.886523452,19.65743263,0.980967367,8.26920582,0.422468186,5.542609796
20350N2_1.0_1.0,6.676322716,13.1713154,0.847679157,5.942989182,0.336842698,3.926317283
20350N2_1.0_0.5,6.977908396,18.62419102,0.821906332,7.486381596,0.374690317,4.98413818
20360N2_1.0_1.0,6.556391055,14.6204938,1.500140408,6.96947204,0.596612099,4.934722111
20360N2_1.0_0.5,7.567257027,22.82608084,1.031464099,9.391499667,0.496787748,6.431381158
20361N2_1.0_1.0,7.126437332,13.16329023,1.325905943,6.393361025,0.497123134,4.360639189
20361N2_1.0_0.5,7.483929164,18.69359932,1.029429003,8.067272829,0.441725248,5.449258671
20362N2_1.0_1.0,5.559669791,9.422183544,1.124887193,4.604681443,0.420118937,3.169733179
20362N2_1.0_0.5,6.517682542,13.29252278,0.843877116,5.934922916,0.344913966,3.911908256
20370N3_1.0_1.0,9.882431521,27.2345032,1.046176465,10.77884964,0.51269702,7.145096979
20370N3_1.0_0.5,10.23051836,40.2556859,1.229600076,14.76741825,0.665505866,10.05557512
20390N2_1.0_1.0,7.009001351,15.42790601,1.417460448,7.302486244,0.556107469,5.128308461
20390N2_1.0_0.5,7.409240276,21.98672991,1.196930355,9.379091381,0.537096477,6.539745186
20391N2_1.0_1.0,6.898475671,15.24591835,1.313360038,7.187840226,0.548452142,5.017956148
20391N2_1.0_0.5,7.180311571,22.13621329,1.109836845,9.327887688,0.517474262,6.472972539
20392N2_1.0_1.0,7.146688966,15.64091834,1.233654203,7.255799813,0.558127448,5.037044131
20392N2_1.0_0.5,7.196678479,22.49856728,1.063450958,9.386296713,0.528822873,6.533751183
20401N2_1.0_1.0,9.330713843,16.82102821,1.53456896,7.899551371,0.615160276,5.246924421
20401N2_1.0_0.5,10.33157494,25.7097061,1.326523528,10.31624624,0.56081789,6.760553809
20402N2_1.0_1.0,4.842130228,12.57310386,1.187138448,5.166365559,0.498508764,3.595535598
20402N2_1.0_0.5,5.997594297,19.15621643,0.883514968,7.350986023,0.406073049,4.93840328
20403N2_1.0_1.0,7.462341451,10.66476005,1.278335645,5.365438817,0.507821124,3.494715411
20403N2_1.0_0.5,8.890309121,16.45155373,1.223985309,7.084693947,0.479768697,4.610387308
20410N2_1.0_1.0,5.245185943,14.20996278,0.780844708,6.048362759,0.334335245,4.117682022
20410N2_1.0_0.5,6.657682036,21.83396709,0.961040518,8.716040493,0.466696553,5.875852939
20411N2_1.0_1.0,4.298145874,9.873968456,1.004911016,4.393588564,0.398055047,3.000787214
20411N2_1.0_0.5,5.589791216,14.93052782,0.881618535,5.997585622,0.387379347,3.989372811
20421N2_1.0_1.0,4.771144934,6.839411419,0.819679576,3.536845193,0.274945902,2.267574045
20421N2_1.0_0.5,5.358715388,10.67686507,0.653618916,4.657086684,0.270736089,3.011730956
20430N3_1.0_1.0,11.00070669,55.89392938,1.789372895,23.08686541,1.045773915,16.80863251
20430N3_1.0_0.5,12.22245771,85.98026568,2.299402074,34.94452123,1.534917657,25.73043503
20450N2_1.0_1.0,5.856147182,9.620561747,1.11765353,4.765867605,0.406698986,3.219518715
20450N2_1.0_0.5,5.444000769,13.95895398,0.678293595,5.741511637,0.298211244,3.770257322
20470N2_1.0_1.0,5.791033907,10.56173797,0.950536932,4.927338126,0.348329543,3.318854728
20470N2_1.0_0.5,5.742660983,15.02247108,0.731566054,6.109790463,0.33059641,4.122367246
20471N2_1.0_1.0,7.14469669,15.11075948,1.42928828,7.260751944,0.555315942,5.05614971
20471N2_1.0_0.5,7.675079932,23.22733064,1.171420039,9.568324814,0.521988676,6.607001889
20472N2_1.0_1.0,7.211840884,15.81417777,1.499956526,7.750276343,0.593219832,5.488016554
20472N2_1.0_0.5,7.810789537,23.9641744,1.326657142,10.47239569,0.624502473,7.340435551
20473N2_1.0_1.0,7.625339033,23.42366604,1.588024338,10.9745631,0.697345793,7.985349316
20473N2_1.0_0.5,7.720576079,35.17348853,1.57812829,15.35347172,0.798436855,11.27952288
20490N2_1.0_1.0,4.367832405,9.851072378,0.752633471,4.361198874,0.304118854,2.965677174
20490N2_1.0_0.5,4.864700791,14.05527515,0.784835656,5.964438098,0.315407163,4.029611985
20491N2_1.0_1.0,4.717834822,8.871937615,1.443754229,4.519491589,0.643285192,3.271954714
20491N2_1.0_0.5,6.487594467,14.35445274,1.28813341,6.475781465,0.573936316,4.466442977
20510N2_1.0_1.0,5.364238117,17.33068723,0.730737687,7.001531137,0.340417037,4.773821939
20510N2_1.0_0.5,6.827097776,26.88103527,0.840453879,10.08739494,0.45732457,6.87956098
20520N3_1.0_1.0,5.352904087,9.560593754,0.961106131,4.681964878,0.35558712,3.153808074
20520N3_1.0_0.5,6.692321291,14.71153751,1.10643574,6.411330954,0.43586907,4.351467683
20521N3_1.0_1.0,5.811143387,9.245272267,1.309411712,4.718656122,0.517455835,3.270853522
20521N3_1.0_0.5,7.391230848,14.72916333,1.165893186,6.555180104,0.479788555,4.406132222
20530N2_1.0_1.0,6.612232937,15.20015889,1.156046548,6.645309246,0.45701367,4.48796724
20530N2_1.0_0.5,8.573560028,22.4428236,1.085357202,9.221145312,0.473718183,6.142226715
20531N2_1.0_1.0,7.291418716,18.16156189,1.004219239,7.424742702,0.434593062,4.989376705
20531N2_1.0_0.5,9.093493897,26.68645808,0.990937372,10.41938656,0.49245987,6.905538396
20540N2_1.0_1.0,4.266818543,5.555304292,1.055700071,3.146919875,0.38518585,2.188868519
20540N2_1.0_0.5,4.471176699,8.409193276,0.645915873,3.656164573,0.250296186,2.391670343
20541N2_1.0_1.0,3.672723807,5.049090277,0.799993022,2.782032448,0.273478317,1.879984708
20541N2_1.0_0.5,3.960368313,7.841011259,0.405596425,3.108555059,0.15581222,1.953790478
20542N2_1.0_1.0,3.92944999,6.132705531,0.754586956,3.044802492,0.328936659,2.058430173
20542N2_1.0_0.5,5.004271852,10.56518865,0.496170695,4.284715068,0.20460105,2.717648982
20543N2_1.0_1.0,4.208545175,8.213826536,0.452142772,3.374872658,0.187214606,2.155038414
20543N2_1.0_0.5,5.09063858,12.17982399,0.52847483,4.66947857,0.233732573,2.928759701
20544N2_1.0_1.0,3.586056103,5.7414336,0.583833403,2.86284124,0.210007975,1.898964343
20544N2_1.0_0.5,4.391241636,9.084145749,0.818740584,4.064265372,0.31815752,2.754867702
20560N3_1.0_0.5,6.301484833,9.65774626,0.82167444,4.214018942,0.299217474,2.672750018
20564N3_1.0_1.0,8.99586158,14.72113347,1.626765028,7.08000427,0.619981688,4.774459996
20564N3_1.0_0.5,10.06154859,22.30717402,1.044853735,8.914872903,0.457741066,5.729003165
20571N3_1.0_0.5,4.276850739,5.351703741,1.185873079,3.260279611,0.475646218,2.286759017
20580N3_1.0_1.0,6.400565464,14.61898147,1.156295472,6.688056601,0.457983996,4.617723664
20580N3_1.0_0.5,6.661343236,20.82718936,1.029379355,8.660386059,0.461949878,5.944803287
20581N2_1.0_1.0,5.248968126,13.77425501,1.0193541,6.044084163,0.404453704,4.244211802
20581N2_1.0_0.5,5.769387293,19.86528386,0.840141945,7.999561154,0.410933457,5.446451197
20590N2_1.0_1.0,5.049815696,12.22134605,1.224190438,5.700793931,0.489217389,4.041466013
20590N2_1.0_0.5,6.398477112,19.21295761,1.062989221,8.070335184,0.47664865,5.586424531
20600N2_1.0_1.0,5.543451283,14.79332672,1.61489128,6.745308384,0.796119835,4.892156731
20600N2_1.0_0.5,6.380625889,21.27047954,1.303304366,8.942236845,0.54947823,6.355251927
20610N2_1.0_1.0,6.039292762,14.44536673,1.165699684,6.31856389,0.53521311,4.375086537
20610N2_1.0_0.5,6.588793866,21.69867806,1.162537748,8.949892475,0.506222027,6.149683716
20611N2_1.0_1.0,6.749364919,15.56907272,1.114273765,6.7972902,0.455959663,4.59715029
20611N2_1.0_0.5,6.658427109,22.68758078,1.229217831,9.26369256,0.570092835,6.527516857
20620N2_1.0_1.0,4.549607583,13.8873332,0.515794232,5.393499971,0.261422178,3.571645565
20620N2_1.0_0.5,5.748089235,19.81666664,1.031190349,7.632796373,0.463729022,5.278644338
20630N2_1.0_1.0,6.159545205,11.20885301,1.570829559,5.520584914,0.672842317,3.9222757
20630N2_1.0_0.5,6.639813552,16.5880286,1.253518126,7.282515324,0.512246392,5.053414625
20631N2_1.0_1.0,5.637619327,16.17140654,1.458040126,7.027210987,0.799991436,5.023620536
20631N2_1.0_0.5,7.275669426,24.96431784,1.399156989,10.08948413,0.616618143,6.990746122
20640N2_1.0_1.0,6.44976148,11.61841338,1.400341106,5.780021333,0.514113209,4.026768595
20640N2_1.0_0.5,7.01048546,17.53671663,1.18694385,7.482920784,0.529570245,5.09281844
20650N2_1.0_1.0,6.288190745,13.06165817,1.128023275,5.860868934,0.443699061,3.938809579
20650N2_1.0_0.5,6.799335007,17.90125496,1.192585243,7.167681665,0.534134497,4.872339899
20651N3_1.0_1.0,4.172740425,14.49059029,0.39128572,5.032601139,0.215291883,3.254980847
20651N3_1.0_0.5,4.830697478,17.34462796,0.467556439,5.959149329,0.254691217,3.8673518
20652N2_1.0_1.0,6.620808049,12.85604076,1.421836734,5.798063231,0.604104987,3.990016446
20652N2_1.0_0.5,6.814693457,17.2756965,0.823156565,6.672282072,0.346970576,4.307581809
20653N2_1.0_1.0,4.910573868,10.33959532,0.574728333,4.292067124,0.233996808,2.693325448
20653N2_1.0_0.5,5.777383372,13.48830722,0.67196704,5.322541198,0.288154187,3.412208326
20670N3_1.0_1.0,7.599714016,20.13349255,0.894165844,7.976938571,0.402130666,5.275723411
20670N3_1.0_0.5,7.937872631,28.90368143,0.93307006,10.45198087,0.486885056,6.971120413
20671N2_1.0_1.0,6.903906505,11.84084368,1.196934821,5.81129785,0.447089015,3.955553266
20671N2_1.0_0.5,6.95996901,17.0614091,0.800147077,7.001991784,0.358291078,4.643701999
20672N2_1.0_1.0,6.997311056,12.82562056,1.176789314,6.023916956,0.472926936,4.057975716
20672N2_1.0_0.5,7.402663447,18.23401915,0.976713646,7.632294762,0.408460245,5.065353075
21000N2_1.0_1.0,5.812739201,17.4353455,1.590552852,7.770368574,0.760121648,5.629847733
21000N2_1.0_0.5,5.631143556,23.97101214,1.528137968,9.752245852,0.727755949,7.094892105
21010N2_1.0_1.0,7.296251279,19.44257574,1.200746002,8.609873797,0.53407779,5.95713632
21010N2_1.0_0.5,7.938961958,27.90411028,1.175919966,11.45737383,0.594488072,7.962200984
21011N2_1.0_1.0,6.423069243,18.92863021,1.29177675,8.267262242,0.628960497,5.876878143
21011N2_1.0_0.5,6.659541053,27.31776504,1.222267443,11.11945245,0.607016546,7.895904105
21012N2_1.0_1.0,6.616591527,19.81449558,1.482799437,8.706118439,0.64631439,6.237102128
21012N2_1.0_0.5,6.888080072,28.23688885,1.146881644,11.46293222,0.573338082,8.135376439
21013N2_1.0_1.0,6.762008708,20.99899772,1.213141569,8.925543801,0.553675439,6.316211542
21013N2_1.0_0.5,6.920344992,29.96285261,1.217849759,12.00530733,0.62747441,8.482322101
21014N2_1.0_1.0,6.590152768,19.15771905,1.200559424,8.452091634,0.515312183,5.904734389
21014N2_1.0_0.5,6.7687748,27.72223616,1.106038724,11.2167396,0.567073294,7.975767917
21020N2_1.0_1.0,6.558010308,12.38183556,0.769193145,5.200134482,0.313765116,3.373488904
21020N2_1.0_0.5,8.580369203,20.36476005,1.088960774,8.272954536,0.453492668,5.406676801
21021N2_1.0_1.0,4.712002971,6.453658985,1.028928463,3.325292052,0.430428972,2.239597678
21021N2_1.0_0.5,6.048642518,11.05804804,0.572099481,4.669232367,0.235981749,2.906528397
21030N2_1.0_1.0,3.826136615,7.516237955,0.981198846,3.782518566,0.393799008,2.691274215
21030N2_1.0_0.5,5.210481021,12.2311877,0.934608692,5.553046354,0.374322454,3.796143672
21031N2_1.0_1.0,5.175148642,7.580548965,0.999773171,3.944981361,0.347447984,2.681827772
21031N2_1.0_0.5,6.487062635,11.80943075,0.807532697,5.28101289,0.313223144,3.394371331
21032N2_1.0_1.0,4.206896919,8.836628312,0.852792121,4.166453976,0.319167516,2.907875793
21032N2_1.0_0.5,5.164158098,14.15963437,0.740416475,5.802517451,0.32053178,3.941970953
21033N2_1.0_1.0,6.626390664,9.342433859,1.207476185,4.926148219,0.41841287,3.326038604
21033N2_1.0_0.5,8.036590086,14.42360643,0.954851648,6.453455527,0.396568325,4.179263216
21034N2_1.0_1.0,5.756678083,8.498500719,1.095417647,4.389635083,0.388952656,2.945597301
21034N2_1.0_0.5,7.061988417,13.23663041,0.965814974,5.908909026,0.385278356,3.85647166
21035N2_1.0_1.0,5.267946653,8.250938865,0.718246974,3.942533208,0.267743012,2.599585257
21035N2_1.0_0.5,8.704895671,14.15050024,1.381880915,6.86859796,0.51390739,4.542187315
21040N3_1.0_1.0,3.423689155,4.946329473,0.491218558,2.464871018,0.149453858,1.601709539
21040N3_1.0_0.5,4.794987559,7.220966596,0.451380858,3.433271182,0.157588806,1.923466054
21041N3_1.0_1.0,4.609584137,8.380436344,0.712198685,3.814003303,0.279203862,2.482576552
21041N3_1.0_0.5,5.216214973,11.98024197,0.588730461,4.667987449,0.27428521,3.013635196
21050N2_1.0_1.0,8.624065115,25.0274055,1.033266907,9.946079201,0.481645003,6.636038267
21050N2_1.0_0.5,10.17389206,36.55013341,1.264474019,13.87684256,0.624266741,9.41721603
21051N2_1.0_1.0,5.673953998,14.94633224,0.684247501,5.900136212,0.29313695,3.876982447
21051N2_1.0_0.5,6.982802526,22.27128628,0.798374946,8.289285687,0.387470561,5.514887155
21052N2_1.0_1.0,8.156161419,23.70629453,1.083434866,9.441938599,0.494588423,6.363776519
21052N2_1.0_0.5,8.756445655,33.48880493,1.239290337,12.65687848,0.625040895,8.68627763
21053N2_1.0_1.0,7.37459347,22.37649633,0.950833934,8.910738791,0.466532568,6.028052811
21053N2_1.0_0.5,8.58399724,32.59584668,1.024536673,12.29041512,0.563503586,8.425994839
21080N2_1.0_1.0,6.334310129,18.92082617,1.504783435,8.308067429,0.691430822,5.940237514
21080N2_1.0_0.5,7.416342786,27.10055449,1.136999191,11.07434101,0.570730748,7.80839615
21081N2_1.0_1.0,5.649485255,14.36460851,1.280532088,6.440513648,0.503127447,4.538031858
21081N2_1.0_0.5,6.316084124,20.74128866,1.150876626,8.609261547,0.506768683,6.027968768
21082N2_1.0_1.0,6.124885109,18.33153941,1.448269238,8.167079928,0.61151646,5.843407859
21082N2_1.0_0.5,7.186394848,26.35505994,1.02193761,10.80765967,0.529692103,7.611819063
21091N3_1.0_0.5,3.277788968,4.193962806,0.546433709,2.180495773,0.169067041,1.364985829
21100N2_1.0_1.0,6.695726263,18.49233639,1.247758032,8.217005737,0.5242266,5.771063542
21100N2_1.0_0.5,7.324058319,27.69864702,1.186020981,11.24326727,0.595444617,7.931337364
21101N2_1.0_1.0,6.311236493,17.18736781,1.130892224,7.598297968,0.479055246,5.348466868
21101N2_1.0_0.5,7.173716167,25.86895408,0.981930147,10.38368926,0.518654653,7.302991214
21110N3_1.0_1.0,9.04358684,20.70837058,1.422200981,9.002207886,0.597566681,6.151998405
21110N3_1.0_0.5,9.728104915,31.17357033,1.141416979,12.15177794,0.578521352,8.190977954
21111N3_1.0_1.0,8.71071484,21.4902178,0.994392871,8.376984751,0.431315617,5.463142563
21111N3_1.0_0.5,9.201193956,28.57839357,1.072844151,10.45045388,0.511664024,6.81360619
21120N2_1.0_1.0,7.56938997,23.59917368,1.194023387,10.18274425,0.572791125,7.111015826
21120N2_1.0_0.5,6.683755133,32.03599866,1.092250213,12.69736301,0.590837227,9.064012635
21140N2_1.0_1.0,5.293244109,7.880154728,0.953960932,4.10125101,0.321930164,2.763231892
21140N2_1.0_0.5,7.786575151,14.4176595,0.760321509,6.144431717,0.338611663,3.962172252
21170N2_1.0_1.0,6.312192198,18.78163479,1.400996444,8.321732326,0.603998367,5.968941841
21170N2_1.0_0.5,7.554266437,27.80356435,1.105013781,11.3819171,0.560554251,8.006077667
21181N2_1.0_1.0,7.645214431,15.6212996,1.071213422,7.209704843,0.421495646,4.866844926
21181N2_1.0_0.5,7.571436503,23.78064718,1.03742953,9.772230173,0.502303869,6.714099924
21190N2_1.0_1.0,6.816421928,17.74342209,1.068525518,8.006761035,0.46786438,5.558205569
21190N2_1.0_0.5,8.102351793,28.33222818,1.278452191,11.92436335,0.637249988,8.414604242
21191N2_1.0_1.0,7.779641333,18.72130624,1.91528079,9.008279829,0.831265677,6.535370859
21191N2_1.0_0.5,8.558155419,27.89600658,1.39483372,12.30858156,0.684449021,8.762914811
21200N2_1.0_1.0,6.366939059,14.16164721,1.232884742,6.404291623,0.560155261,4.416016416
21200N2_1.0_0.5,7.470121228,21.18530556,1.049602408,8.773000813,0.48133662,5.979043503
21201N2_1.0_1.0,6.679769982,12.98789516,1.466399585,6.007607534,0.657736355,4.168012733
21201N2_1.0_0.5,7.12558312,19.23734703,1.231266967,7.955368247,0.503202399,5.435384451
21220N2_1.0_1.0,5.479114511,12.75047825,1.460267495,6.132567757,0.747016172,4.413468507
21220N2_1.0_0.5,6.573203515,19.25800591,1.232045078,8.341675334,0.633598385,5.871569249
21230N2_1.0_1.0,10.9021977,24.63319072,1.283701419,10.22290847,0.549215374,6.694052457
21230N2_1.0_0.5,11.53952408,33.9346924,1.352855181,12.99081993,0.640796408,8.641790254
21250N2_1.0_1.0,5.308578173,14.80997085,0.57594459,5.612226769,0.272116547,3.706640487
21250N2_1.0_0.5,4.682134856,18.79099022,0.54359446,6.648310635,0.300709333,4.461809818
21251N2_1.0_1.0,7.030204731,21.10122631,0.731552944,7.788757234,0.358577847,5.143960788
21251N2_1.0_0.5,8.420326819,30.51251608,0.861777733,10.80309793,0.462756587,7.047746338
21260N2_1.0_1.0,6.410885298,13.59358681,1.187886474,6.303135579,0.542916457,4.33937592
21260N2_1.0_0.5,7.463256818,20.33855884,1.13423066,8.465734523,0.510289315,5.798342414
21270N3_1.0_1.0,1.610530309,1.9532324,0.45503008,1.226787398,0.173341473,0.799362914
21270N3_1.0_0.5,2.563832781,3.129996334,0.53156743,1.778262547,0.180324183,1.151968647
21271N3_1.0_1.0,4.15579154,6.000543768,0.887541821,3.124181459,0.340686606,2.120828988
21271N3_1.0_0.5,5.411324225,9.938144844,0.757111556,4.366570842,0.287006252,2.824323327
21280N3_1.0_1.0,7.405539712,27.02852098,1.488462945,11.49117217,0.697003333,8.203123991
21280N3_1.0_0.5,7.913259947,39.3581345,1.392949528,15.51971804,0.770547634,11.15896468
21290N2_1.0_1.0,6.781328493,14.04020934,1.256943206,6.663673814,0.500612472,4.602964555
21290N2_1.0_0.5,7.693089449,21.13679959,1.07490887,8.99189789,0.496424772,6.186402866
21291N3_1.0_1.0,7.331045209,16.78489273,1.277706956,7.621413526,0.506700025,5.245615282
21291N3_1.0_0.5,8.550362179,25.69205688,1.201626119,10.64029578,0.546376812,7.276726057
