name,PLD,LCD,ASA,Density,VF
17000N2_1.0_1.0,20.71954,21.21011,1008.6,0.763509,0.6644
17000N2_1.0_0.5,20.71954,21.21011,1012.79,0.711845,0.6732
19351N2_1.0_0.5,20.72634,21.39559,1001.98,0.726597,0.662
14071N2_1.0_1.0,20.75151,21.06284,1112.66,0.635233,0.7132
14071N2_1.0_0.5,20.75151,21.06284,1126.22,0.574531,0.7306
2016aN2_1.0_1.0,20.77167,21.46295,1069.3,0.644205,0.7052
2016aN2_1.0_0.5,20.77167,21.46295,1089.19,0.581276,0.7234
16057N2_1.0_1.0,20.80033,21.28633,1104.2,0.628099,0.7238
16057N2_1.0_0.5,20.80033,21.28633,1119.54,0.62042,0.7272
12022N2_1.0_1.0,20.90573,21.41088,1189.77,0.62084,0.7404
15250N2_1.0_1.0,20.95259,21.39348,1115.57,0.60146,0.7358
17151N2_1.0_1.0,20.97116,21.53852,1115.2,0.655216,0.7052
17151N2_1.0_0.5,20.97116,21.53852,1147.75,0.589839,0.7204
17131N2_1.0_1.0,20.97736,21.31622,1159.1,0.794886,0.6344
21081N2_1.0_1.0,21.00195,21.72377,1017.07,0.738105,0.7044
21191N2_1.0_1.0,21.0229,21.41458,968.397,0.493083,0.8062
20490N2_1.0_0.5,21.07575,21.65772,1092.71,0.668701,0.6686
21290N2_1.0_1.0,21.15248,22.24166,1134.22,0.652611,0.7372
17131N2_1.0_0.5,21.18653,21.59418,1112.51,0.72238,0.6482
20162N2_1.0_1.0,21.24534,21.71562,998.049,0.747435,0.6472
20161N2_1.0_1.0,21.28772,21.62994,1004.6,0.747636,0.6438
15020N2_1.0_1.0,21.31891,22.17524,1119.62,0.558509,0.764
15021N2_1.0_1.0,21.34195,21.57123,1129.87,0.593689,0.7354
15021N2_1.0_0.5,21.34195,21.57123,1134.1,0.54286,0.7484
16130N3_1.0_1.0,21.37696,31.65411,974.748,0.177353,0.9242
21181N2_1.0_0.5,21.42728,21.80105,1216.5,0.516855,0.7524
13170N2_1.0_1.0,21.44482,22.12427,1061.82,0.677949,0.6994
13170N2_1.0_0.5,21.44482,22.12427,1057.91,0.637415,0.7142
20168N2_1.0_1.0,21.45376,22.22187,994.334,0.756072,0.648
16272N2_1.0_1.0,21.45918,21.91745,1149.2,0.602993,0.7532
15250N2_1.0_0.5,21.53244,22.33821,1128.8,0.511975,0.7614
20168N2_1.0_0.5,21.53671,22.26113,1019.2,0.697598,0.658
21310N2_1.0_0.5,21.61567,22.27036,1160.83,0.530432,0.7526
19531N2_1.0_0.5,21.61846,22.43427,1204.51,0.429496,0.7862
15020N2_1.0_0.5,21.65349,22.67867,1112.93,0.492059,0.7738
15251N2_1.0_0.5,21.70826,22.31789,1106.32,0.513537,0.7558
19560N2_1.0_1.0,21.72751,22.1193,1208.63,0.588824,0.705
19560N2_1.0_0.5,21.72751,22.1193,1247.85,0.53145,0.7216
16052N2_1.0_1.0,21.73976,22.43273,1076.1,0.600848,0.7156
19352N2_1.0_1.0,21.75049,21.90681,1209.82,0.779356,0.6408
20161N2_1.0_0.5,21.79221,22.22274,1026.12,0.68976,0.6592
20321N2_1.0_0.5,21.85672,22.26186,1074.03,0.570795,0.7492
16052N2_1.0_0.5,21.87984,22.43273,1090.86,0.59424,0.7184
15031N2_1.0_0.5,21.93232,22.20048,1114.81,0.541728,0.7456
20164N2_1.0_1.0,22.01264,23.22814,1072.1,0.620292,0.716
20164N2_1.0_0.5,22.01264,23.22814,1101.17,0.559628,0.7322
16130N3_1.0_0.5,22.01679,31.65411,940.284,0.160972,0.9274
16172N2_1.0_0.5,22.03107,22.69323,1137.22,0.504201,0.751
20130N2_1.0_1.0,22.06019,22.66908,1142.93,0.690876,0.7382
16172N2_1.0_1.0,22.10217,22.71642,1123.26,0.596962,0.7218
19480N2_1.0_0.5,22.14975,22.64224,1251.24,0.508474,0.7314
16053N2_1.0_1.0,22.15811,22.55242,1079.69,0.59989,0.7144
16053N2_1.0_0.5,22.16513,22.55242,1085.11,0.586675,0.7188
16030N2_1.0_1.0,22.24588,22.86577,1226.48,0.570528,0.7274
20162N2_1.0_0.5,22.24946,22.52878,999.6,0.689408,0.6608
21291N3_1.0_0.5,22.27972,22.95998,1273.38,0.464964,0.795
17050N2_1.0_1.0,22.32117,23.00191,1105.7,0.620482,0.7202
17050N2_1.0_0.5,22.32117,23.00191,1100.06,0.557305,0.7332
12022N2_1.0_0.5,22.41176,22.71599,1117.96,0.57123,0.7502
21191N2_1.0_0.5,22.42285,22.83405,958.398,0.400313,0.8272
20110N3_1.0_1.0,22.49215,27.87322,911.541,0.129127,0.9438
16011N2_1.0_1.0,22.60705,23.25986,1016.27,0.608503,0.7382
16440N2_1.0_1.0,22.66884,22.84724,1138.75,0.601078,0.7234
16440N2_1.0_0.5,22.67011,22.84724,1152.99,0.535951,0.741
07000N2_1.0_1.0,22.67831,23.01207,1096.09,0.586913,0.741
20190N2_1.0_0.5,22.70453,23.34812,1151.98,0.491037,0.7732
19090N2_1.0_1.0,22.79252,23.50444,997.359,0.631461,0.737
21290N2_1.0_0.5,22.7961,23.42474,1151.6,0.542741,0.769
15180N2_1.0_0.5,22.87385,23.34326,1037.84,0.653672,0.7296
17152N2_1.0_1.0,22.91272,23.16777,1066.73,0.595378,0.725
17152N2_1.0_0.5,22.91272,23.16777,1090.18,0.536478,0.7372
15180N2_1.0_1.0,22.92139,23.38247,1068.42,0.695902,0.7164
20590N2_1.0_1.0,23.00119,23.55991,1008.9,0.705936,0.6984
14070N2_1.0_1.0,23.03694,23.45999,1090.27,0.576379,0.7314
14070N2_1.0_0.5,23.03694,23.45999,1123.22,0.521302,0.749
21081N2_1.0_0.5,23.09171,23.30565,1049.53,0.655358,0.7234
16272N2_1.0_0.5,23.13855,23.77983,1086.82,0.489013,0.7792
20531N2_1.0_1.0,23.21882,23.48623,1252.73,0.637225,0.7256
20531N2_1.0_0.5,23.21882,23.48623,1340.86,0.571329,0.7446
19041N2_1.0_1.0,23.2477,23.54426,1037.72,0.652197,0.7192
19041N2_1.0_0.5,23.2477,23.54426,1080.44,0.586616,0.7456
20166N2_1.0_1.0,23.26873,24.05066,1023.4,0.630141,0.7234
20166N2_1.0_0.5,23.26873,24.05066,1063.85,0.568732,0.7352
16030N2_1.0_0.5,23.27444,23.61725,1199.36,0.506138,0.7374
20110N3_1.0_0.5,23.30382,28.09364,879.635,0.115927,0.9472
17240N3_1.0_1.0,23.31969,23.58084,1096.7,0.556809,0.738
17240N3_1.0_0.5,23.31969,23.58084,1103.1,0.495503,0.7536
19421N3_1.0_1.0,23.33391,25.92375,1156.36,0.213981,0.8964
15183N2_1.0_1.0,23.34069,23.84381,1062.45,0.658946,0.7322
15185N2_1.0_1.0,23.36367,23.82624,1053.05,0.65401,0.731
20392N2_1.0_1.0,23.36468,23.95446,1077.84,0.63781,0.7192
07000N2_1.0_0.5,23.36901,23.91658,1037.45,0.522487,0.7634
20190N2_1.0_1.0,23.37792,23.78133,1142.24,0.558914,0.7568
20202N2_1.0_1.0,23.40241,23.98536,1052.76,0.562779,0.737
16141N2_1.0_0.5,23.4142,24.01726,1087.89,0.524243,0.7622
15183N2_1.0_0.5,23.42567,23.85134,1017.62,0.61885,0.7442
12024N2_1.0_1.0,23.51054,24.05821,1120.86,0.579642,0.7508
19421N3_1.0_0.5,23.57594,26.15511,1095.5,0.182492,0.906
20390N2_1.0_1.0,23.58447,23.80713,1050.44,0.68441,0.7138
20390N2_1.0_0.5,23.58447,23.8066,1072.97,0.599752,0.74
21311N3_1.0_0.5,23.61948,24.32105,1084.73,0.50809,0.7598
20130N2_1.0_0.5,23.69419,23.99909,1085.7,0.628238,0.7606
20391N2_1.0_0.5,23.76115,24.41851,1063.42,0.580303,0.7414
20391N2_1.0_1.0,23.79624,24.33045,1054.9,0.665878,0.719
19280N2_1.0_1.0,23.83603,24.15038,1235.22,0.707433,0.657
19280N2_1.0_0.5,23.83603,24.15038,1273.29,0.636192,0.6728
17100N2_1.0_1.0,23.85254,24.5681,962.93,0.67287,0.7236
20600N2_1.0_1.0,23.87568,24.1247,959.684,0.739386,0.692
20600N2_1.0_0.5,23.87568,24.1247,1003.38,0.664262,0.706
15185N2_1.0_0.5,23.89439,24.08857,1032.04,0.611848,0.743
17070N2_1.0_0.5,23.98624,24.66861,1032.46,0.531322,0.763
12023N2_1.0_0.5,24.03294,24.55264,996.281,0.616617,0.7394
17030N2_1.0_0.5,24.03776,24.52452,1068.39,0.533394,0.7422
13130N2_1.0_1.0,24.08607,24.46766,929.539,0.441125,0.8012
12023N2_1.0_1.0,24.12325,24.55421,1024.62,0.656409,0.7308
19090N2_1.0_0.5,24.16365,24.48788,1020.57,0.558667,0.7618
15071N2_1.0_0.5,24.17132,24.66731,1050.86,0.520486,0.7554
17070N2_1.0_1.0,24.19841,24.81718,995.924,0.599889,0.741
15071N2_1.0_1.0,24.2347,24.66875,1029.75,0.587972,0.739
15070N2_1.0_1.0,24.32543,24.87695,1040.03,0.569886,0.747
19214N2_1.0_1.0,24.35243,24.66257,1057.43,0.564148,0.7536
19214N2_1.0_0.5,24.35243,24.66257,1067.98,0.511076,0.7646
20590N2_1.0_0.5,24.35612,24.64521,1101.99,0.605322,0.7222
16331N2_1.0_0.5,24.38873,24.73671,1043.09,0.51566,0.7606
17130N2_1.0_1.0,24.42789,24.78766,1167.35,0.71538,0.6754
17130N2_1.0_0.5,24.42789,24.78766,1218.42,0.624634,0.6954
21311N3_1.0_1.0,24.50113,25.22803,1089.4,0.597911,0.7324
16011N2_1.0_0.5,24.52347,24.95913,1027.37,0.537698,0.7546
21101N2_1.0_1.0,24.58268,25.28367,1070.63,0.571639,0.7586
21100N2_1.0_1.0,24.58713,25.22687,1052.41,0.530027,0.7686
17100N2_1.0_0.5,24.60824,24.99555,987.799,0.603549,0.74
18090N2_1.0_1.0,24.60906,24.79285,978.267,0.515678,0.755
18090N2_1.0_0.5,24.60906,24.79285,975.04,0.475386,0.767
18100N2_1.0_1.0,24.63692,24.93264,1163.34,0.505659,0.7702
15070N2_1.0_0.5,24.64971,25.00258,1035.65,0.504476,0.7658
17150N2_1.0_1.0,24.73971,24.93045,1049.14,0.561638,0.7382
17150N2_1.0_0.5,24.73971,24.93045,1060.58,0.504549,0.7514
12024N2_1.0_0.5,24.80474,25.60218,1060.2,0.521351,0.7682
20392N2_1.0_0.5,24.88306,25.28352,1061.98,0.552197,0.7488
18100N2_1.0_0.5,24.92125,25.30434,1133.56,0.443962,0.7888
21220N2_1.0_1.0,25.03023,25.43201,1032.9,0.685426,0.6966
21101N2_1.0_0.5,25.054,25.65004,1071.13,0.502128,0.7752
19412N2_1.0_1.0,25.27092,25.78541,1011.66,0.58888,0.7292
21315N3_1.0_0.5,25.42036,26.33753,1056.66,0.476083,0.7818
19212N2_1.0_1.0,25.47367,25.86147,1077.17,0.526705,0.753
19212N2_1.0_0.5,25.47367,25.86147,1061.63,0.472043,0.7696
19452N2_1.0_1.0,25.6406,26.64439,1043.98,0.514278,0.7504
19070N2_1.0_1.0,25.68096,26.23491,1005.08,0.581472,0.7574
19051N2_1.0_0.5,25.73615,26.34215,1062.38,0.447257,0.7948
20070N2_1.0_0.5,25.75814,25.95045,1053.59,0.472524,0.7904
21315N3_1.0_1.0,25.80843,26.69862,1040.01,0.553437,0.7544
21014N2_1.0_1.0,25.82552,26.10193,1010.46,0.510133,0.7704
21014N2_1.0_0.5,25.82552,26.10193,1022.72,0.45486,0.7814
19070N2_1.0_0.5,25.83254,26.2333,1025.91,0.518459,0.7734
21011N2_1.0_1.0,25.84795,25.97306,1011.88,0.520277,0.771
21011N2_1.0_0.5,25.84795,25.97306,1018.05,0.463677,0.7896
19281N2_1.0_0.5,25.849,26.09465,1167.03,0.624269,0.6954
20410N2_1.0_1.0,25.87505,26.45687,1184.47,0.668949,0.7096
21100N2_1.0_0.5,25.91772,26.18386,1055.25,0.464251,0.7918
19110N2_1.0_1.0,25.94416,26.15724,1088.55,0.541927,0.7486
19110N2_1.0_0.5,25.94416,26.15724,1078.32,0.479985,0.765
20410N2_1.0_0.5,25.95915,26.45522,1208.99,0.585452,0.726
16400N2_1.0_1.0,26.01753,26.4351,1189.65,0.638909,0.7278
21220N2_1.0_0.5,26.08899,26.26629,1107.88,0.590475,0.7226
16400N2_1.0_0.5,26.11622,26.48005,1209.43,0.55871,0.7492
18142N3_1.0_1.0,26.14661,28.51979,1239.1,0.219047,0.8972
21013N2_1.0_1.0,26.16395,26.41375,1025.76,0.498957,0.7826
21013N2_1.0_0.5,26.16395,26.41375,1039.3,0.447947,0.795
21314N2_1.0_1.0,26.19032,27.25397,1035.75,0.514003,0.7754
19541N2_1.0_1.0,26.23289,27.00631,997.933,0.673007,0.6962
11031N2_1.0_1.0,26.26796,26.63908,1220.24,0.357349,0.84
11031N2_1.0_0.5,26.26796,26.63908,1250.8,0.328556,0.8452
19365N2_1.0_1.0,26.33634,27.10763,1069.62,0.525825,0.7564
19365N2_1.0_0.5,26.33634,27.10763,1085.93,0.483176,0.7702
21010N2_1.0_1.0,26.37368,26.9884,1036.71,0.536148,0.7668
21314N2_1.0_0.5,26.39979,26.85878,1021.29,0.44216,0.798
20203N2_1.0_1.0,26.4291,27.03387,1157.91,0.709434,0.6828
20052N2_1.0_1.0,26.43259,26.99312,984.995,0.55047,0.7614
20052N2_1.0_0.5,26.43259,26.99312,1006.26,0.5082,0.7744
15182N2_1.0_1.0,26.47278,26.7535,1044.99,0.58472,0.7628
19452N2_1.0_0.5,26.53376,27.09644,1018.36,0.451465,0.7658
19364N2_1.0_1.0,26.57478,26.90244,1054.12,0.534742,0.7598
19364N2_1.0_0.5,26.57478,26.90244,1059.19,0.489473,0.7748
20051N2_1.0_1.0,26.59965,26.90278,983.903,0.547178,0.7632
20051N2_1.0_0.5,26.59965,26.90278,1009.28,0.505016,0.7766
20050N2_1.0_1.0,26.65275,27.10284,989.543,0.520082,0.7694
20050N2_1.0_0.5,26.65275,27.10284,1003.19,0.478328,0.7828
16460N2_1.0_0.5,26.71078,27.07364,1001.5,0.504981,0.7624
16460N2_1.0_1.0,26.71456,26.91637,974.307,0.570149,0.7438
11002N2_1.0_0.5,26.74718,27.15756,1028.01,0.472854,0.772
21010N2_1.0_0.5,26.84803,27.22913,1062.45,0.475884,0.78
11002N2_1.0_1.0,26.86746,27.1885,1030.48,0.518624,0.7622
21120N2_1.0_1.0,26.87376,27.6006,1012.64,0.476889,0.79
15140N2_1.0_0.5,26.97618,27.59517,1050.94,0.468478,0.7744
18142N3_1.0_0.5,27.10542,29.80652,1137.13,0.179206,0.911
14040N2_1.0_1.0,27.14497,27.51614,942.349,0.527515,0.754
14040N2_1.0_0.5,27.14497,27.51614,983.616,0.480808,0.7636
20203N2_1.0_0.5,27.23343,27.8809,1117.19,0.588257,0.7104
15182N2_1.0_0.5,27.31566,27.45162,992.744,0.547134,0.773
19283N2_1.0_1.0,27.38588,27.62488,1183.04,0.693942,0.6998
19283N2_1.0_0.5,27.38588,27.62488,1189.56,0.63107,0.7166
19454N2_1.0_1.0,27.39051,27.91043,1078.69,0.478045,0.7682
20202N2_1.0_0.5,27.40859,27.725,987.14,0.47843,0.7708
19050N2_1.0_1.0,27.43765,27.77999,978.5,0.487041,0.7848
19051N2_1.0_1.0,27.456,27.97734,990.005,0.498612,0.7786
21012N2_1.0_1.0,27.52499,27.83403,958.056,0.527227,0.7708
21012N2_1.0_0.5,27.52499,27.83403,969.403,0.471865,0.7842
21000N2_1.0_1.0,27.56957,27.89051,976.324,0.632198,0.7744
21000N2_1.0_0.5,27.56957,27.89051,1024.06,0.575069,0.7924
2016bN2_1.0_0.5,27.60765,28.06033,1023.76,0.485839,0.7734
19330N2_1.0_1.0,27.75415,28.61993,988.973,0.665421,0.6972
19210N2_1.0_1.0,27.91529,28.07803,1026.31,0.51456,0.7554
19210N2_1.0_0.5,27.91529,28.07803,1029.68,0.459687,0.7724
16273N2_1.0_1.0,27.92671,28.32721,1172.07,0.645297,0.7326
21170N2_1.0_1.0,27.99733,28.23176,977.019,0.528654,0.7508
21170N2_1.0_0.5,27.99733,28.23176,991.039,0.472277,0.7648
19541N2_1.0_0.5,28.11171,28.52604,1084.19,0.596414,0.7184
16271N2_1.0_0.5,28.1166,28.48605,1125.23,0.590093,0.7316
16174N2_1.0_1.0,28.15568,28.49667,1000.66,0.497466,0.7608
16174N2_1.0_0.5,28.15568,28.50367,1010.18,0.434581,0.7806
19454N2_1.0_0.5,28.36368,28.88327,973.138,0.422831,0.7776
19050N2_1.0_0.5,28.5135,28.80449,976.436,0.434483,0.8008
15184N2_1.0_1.0,28.64112,28.9707,952.971,0.598571,0.7492
21120N2_1.0_0.5,28.65952,29.28679,957.382,0.431712,0.798
19410N2_1.0_1.0,28.69368,29.31064,1099.27,0.700401,0.6924
19456N2_1.0_1.0,28.78844,29.07462,1083.38,0.523459,0.7508
15111N2_1.0_0.5,28.79277,29.12539,884.543,0.517935,0.7536
19413N2_1.0_1.0,28.81862,29.1966,933.313,0.522462,0.7824
21082N2_1.0_1.0,28.84094,29.04199,896.523,0.602887,0.7412
21082N2_1.0_0.5,28.84094,29.04199,953.059,0.54597,0.7544
20191N2_1.0_1.0,28.84901,29.2163,965.589,0.474657,0.7926
15181N2_1.0_1.0,28.85481,29.20198,945.949,0.598195,0.7482
21080N2_1.0_1.0,28.89859,29.15128,920.663,0.57852,0.7498
19413N2_1.0_0.5,28.90881,29.11057,962.447,0.466306,0.7982
20191N2_1.0_0.5,28.94416,29.42256,970.405,0.425959,0.8058
15184N2_1.0_0.5,28.98969,29.13002,938.882,0.566598,0.7544
20311N2_1.0_1.0,29.05739,29.54785,1055.4,0.441178,0.808
15181N2_1.0_0.5,29.10641,29.24453,940.438,0.566318,0.757
19282N2_1.0_1.0,29.26921,29.55459,1097.26,0.670663,0.7026
19330N2_1.0_0.5,29.2751,29.77038,1051.15,0.589692,0.725
21080N2_1.0_0.5,29.33128,29.47772,960.644,0.518695,0.7646
19282N2_1.0_0.5,29.37218,29.62068,1143.38,0.606456,0.7158
19410N2_1.0_0.5,29.5044,30.00047,1093.8,0.600227,0.7186
19450N2_1.0_1.0,29.54302,29.92791,1139.47,0.37968,0.8164
14080N2_1.0_1.0,29.58565,30.13184,985.968,0.45906,0.8038
18143N3_1.0_0.5,29.66511,34.26147,933.432,0.134893,0.9316
19456N2_1.0_0.5,29.79841,30.07923,1026.5,0.432859,0.7786
19500N2_1.0_1.0,29.94373,30.48536,941.556,0.48343,0.7826
19500N2_1.0_0.5,29.94373,30.48536,958.151,0.440199,0.7992
20472N2_1.0_0.5,29.95175,30.76848,925.265,0.457277,0.79
20311N2_1.0_0.5,29.95747,30.47984,1043.61,0.360841,0.8368
19363N2_1.0_1.0,29.99027,30.23923,957.409,0.494059,0.779
19363N2_1.0_0.5,29.99027,30.23923,971.928,0.45032,0.7914
18143N3_1.0_1.0,30.15997,33.2491,993.793,0.160709,0.9272
19451N2_1.0_0.5,30.16489,30.46908,1099.71,0.431247,0.7852
19450N2_1.0_0.5,30.17252,30.6384,1005.83,0.331575,0.834
11040N2_1.0_1.0,30.2109,30.54344,976.417,0.430692,0.8022
15100N2_1.0_1.0,30.35732,31.09641,907.99,0.510618,0.7842
19451N2_1.0_1.0,30.42326,30.78917,1046.77,0.503545,0.7622
19220N2_1.0_0.5,30.60944,30.95462,907.029,0.43482,0.798
15100N2_1.0_0.5,30.77978,31.17634,905.493,0.462744,0.7962
14080N2_1.0_0.5,30.89598,31.21971,958.841,0.411371,0.8114
19453N2_1.0_1.0,30.9145,31.22632,1000.93,0.451047,0.777
16173N2_1.0_1.0,31.05352,31.24225,998.617,0.495804,0.7712
16173N2_1.0_0.5,31.17606,31.75902,1001.04,0.432984,0.7916
19455N2_1.0_0.5,31.27936,31.96454,967.803,0.282959,0.8508
19361N2_1.0_1.0,31.29767,31.53918,938.117,0.479099,0.79
11040N2_1.0_0.5,31.42046,31.76005,922.389,0.387601,0.8146
19455N2_1.0_1.0,31.57586,32.22417,949.142,0.325023,0.8378
19361N2_1.0_0.5,31.70334,32.01258,929.312,0.427402,0.8064
19453N2_1.0_0.5,31.83944,32.14932,901.527,0.394757,0.7922
19411N2_1.0_1.0,32.18556,32.63268,1006.71,0.605595,0.7212
19411N2_1.0_0.5,32.21381,32.71902,1020.23,0.54742,0.7356
19366N2_1.0_1.0,32.72037,32.89066,879.769,0.449827,0.799
19366N2_1.0_0.5,32.72037,32.89066,899.199,0.406615,0.8062
16380N2_1.0_0.5,33.13707,33.68253,896.643,0.398783,0.8176
21280N3_1.0_0.5,33.49543,33.56945,906.281,0.376151,0.8298
21280N3_1.0_1.0,33.51629,33.57262,876.521,0.41748,0.82
19362N2_1.0_1.0,33.82192,34.16138,859.085,0.440576,0.8082
14030N2_1.0_1.0,34.3088,34.64499,873.632,0.478504,0.7854
14030N2_1.0_0.5,34.32266,34.60219,843.904,0.446151,0.7946
21190N2_1.0_0.5,34.37713,34.7027,980.183,0.388225,0.814
19362N2_1.0_0.5,34.54891,34.67831,881.379,0.397337,0.8186
19412N2_1.0_0.5,35.85047,36.23371,989.75,0.538867,0.7402
15186N2_1.0_1.0,36.28219,36.58536,836.377,0.44872,0.807
20010N2_1.0_1.0,36.45532,36.79137,1093.36,0.553006,0.7658
20010N2_1.0_0.5,36.45532,36.79137,1107.39,0.473133,0.7884
15186N2_1.0_0.5,37.17903,37.48327,795.589,0.414347,0.8176
13130N2_1.0_0.5,39.61516,39.76837,757.817,0.409564,0.811
21312N2_1.0_1.0,40.85977,41.40246,817.012,0.357528,0.8408
21313N3_1.0_1.0,41.06713,41.38987,821.432,0.369008,0.8386
21313N3_1.0_0.5,41.35783,41.67256,806.227,0.309538,0.8554
21312N2_1.0_0.5,43.44336,43.66694,766.781,0.299908,0.8596
20430N3_1.0_0.5,44.07422,45.6795,860.081,0.130607,0.9494
20430N3_1.0_1.0,44.14812,44.71315,909.428,0.15246,0.943
20473N2_1.0_1.0,53.09107,53.3474,663.415,0.341892,0.8504
20473N2_1.0_0.5,54.70062,54.94362,654.329,0.291302,0.8648
17091N3_2.0_0.5,3.08798,4.25128,0,1.4418,0.3604
18122N3_2.0_1.0,3.13119,4.18582,0,2.0977,0.2712
20560N3_2.0_0.5,3.15614,5.00755,0,1.38414,0.4716
21021N2_2.0_1.0,3.18544,5.58864,0,1.31771,0.456
13180N3_2.0_1.0,3.20919,4.15449,0,2.06858,0.3362
21270N3_2.0_0.5,3.22257,4.38901,0,1.58175,0.3576
12050N2_2.0_0.5,3.33405,5.28805,542.537,1.18855,0.4288
13040N3_2.0_0.5,3.36662,4.37155,54.2075,1.61595,0.3452
16230N2_2.0_1.0,3.37326,4.09239,104.039,1.38413,0.411
21021N2_2.0_0.5,3.3736,5.42589,1101.96,0.961042,0.5628
13182N3_2.0_0.5,3.47562,4.56678,184.212,1.47052,0.3772
16310N2_2.0_1.0,3.55282,6.37803,506.318,1.32756,0.4586
19242N3_2.0_0.5,3.63649,4.78884,78.3718,1.42661,0.419
13181N3_2.0_0.5,3.70947,5.40805,435.227,1.38825,0.4496
19390N2_2.0_1.0,3.71206,5.66162,1087.55,1.08144,0.5266
19291N2_2.0_1.0,3.72508,5.70943,634.336,1.4238,0.446
16040N2_2.0_1.0,3.83866,4.95906,717.324,1.45514,0.4296
20571N3_2.0_0.5,4.08448,5.20386,177.216,1.45628,0.4018
20120N2_2.0_1.0,4.09702,6.03332,799.702,1.62989,0.3844
15171N2_2.0_0.5,4.15291,5.99379,1177.77,1.09653,0.5332
12000N2_2.0_1.0,4.23047,5.46797,1044.16,1.1203,0.5142
13190N2_2.0_1.0,4.23129,6.29559,864.457,1.14504,0.4388
19340N2_2.0_1.0,4.26014,6.08682,1524.36,0.964693,0.557
18122N3_2.0_0.5,4.27346,6.40594,679.542,1.51871,0.3838
21040N3_2.0_1.0,4.32359,4.93646,513.921,1.52293,0.4046
21040N3_2.0_0.5,4.32359,4.93646,599.732,1.31165,0.4404
19241N3_2.0_0.5,4.37874,4.76592,273.496,1.46446,0.3904
18041N3_2.0_1.0,4.43086,5.23077,487.292,1.55931,0.3762
18041N3_2.0_0.5,4.43086,5.23077,483.966,1.35126,0.4036
18133N3_2.0_1.0,4.4463,7.90844,1420.35,1.29102,0.527
20421N2_2.0_1.0,4.46061,6.49708,927.05,1.38221,0.4356
15220N2_2.0_1.0,4.47945,5.14938,819.988,1.25421,0.4728
15162N2_2.0_1.0,4.49317,5.14832,563.423,1.40193,0.3884
18030N2_2.0_1.0,4.52349,6.04131,1038.47,1.59904,0.4444
08000N3_2.0_1.0,4.56753,8.75378,2156.39,0.835899,0.6484
15162N2_2.0_0.5,4.57148,6.49043,720.112,1.12792,0.4688
16230N2_2.0_0.5,4.57974,6.17055,1434.84,1.11456,0.5102
21271N3_2.0_1.0,4.58693,6.68012,869.9,1.54773,0.4304
18121N3_2.0_0.5,4.66947,5.98979,354,1.5843,0.349
17156N2_2.0_1.0,4.71937,5.91715,914.161,1.21656,0.476
17061N2_2.0_1.0,4.72115,5.18889,502.281,1.73468,0.3594
16040N2_2.0_0.5,4.80093,5.54704,998.284,1.14566,0.5032
17156N2_2.0_0.5,4.81778,5.74245,1056.07,1.04747,0.507
16190N2_2.0_1.0,4.8389,6.60176,927.391,1.28013,0.4748
20541N2_2.0_1.0,4.89317,5.76693,423.819,1.62753,0.4204
19200N2_2.0_1.0,4.93229,6.31628,1220.21,1.08092,0.5414
19240N3_2.0_0.5,4.96867,5.45917,261.512,1.36932,0.4308
20564N3_2.0_1.0,5.02203,6.81463,1787.78,1.07875,0.599
19460N2_2.0_1.0,5.04456,5.63104,1332.69,1.07908,0.5166
20541N2_2.0_0.5,5.05022,6.01909,805.451,1.27438,0.4834
21034N2_2.0_1.0,5.07713,7.14551,1128.34,1.36778,0.4732
18030N2_2.0_0.5,5.10887,7.19143,1231.02,1.17391,0.5002
21271N3_2.0_0.5,5.11956,7.17333,1413.41,1.13605,0.524
20542N2_2.0_1.0,5.14047,7.36457,892.328,1.53633,0.4494
19401N3_2.0_1.0,5.1636,11.13334,2683.13,0.628591,0.7484
15171N2_2.0_1.0,5.18078,6.65993,497.317,1.47712,0.471
11020N2_2.0_1.0,5.23353,6.28372,1020.17,0.991603,0.5492
16191N2_2.0_1.0,5.23401,6.4795,531.609,1.32932,0.4798
19291N2_2.0_0.5,5.35588,7.44529,1319.64,1.06712,0.5384
18133N3_2.0_0.5,5.3677,8.52183,1730.8,0.946107,0.6002
16310N2_2.0_0.5,5.38614,7.32579,787.589,1.0845,0.5152
21140N2_2.0_1.0,5.42362,7.24288,1009.75,1.34894,0.4662
08000N3_2.0_0.5,5.43521,9.39777,2268.24,0.677943,0.686
15220N2_2.0_0.5,5.44957,6.50668,1695.39,0.994071,0.5716
20290N2_2.0_1.0,5.49052,6.44251,1070.84,1.30321,0.487
20540N2_2.0_1.0,5.49107,7.29812,614.993,1.69761,0.4026
21035N2_2.0_1.0,5.52842,6.72343,1161.34,1.36994,0.4782
21031N2_2.0_1.0,5.56771,7.29076,991.44,1.45702,0.4516
19460N2_2.0_0.5,5.57008,6.32775,1555.21,0.886881,0.5718
14060N2_2.0_1.0,5.6213,7.43062,1707.89,1.04947,0.5862
16510N2_2.0_1.0,5.66417,6.7065,1048.45,1.49117,0.4354
13120N2_2.0_0.5,5.69226,8.12669,1389.73,1.05373,0.555
20544N2_2.0_1.0,5.70669,6.86006,1260.65,1.56624,0.4448
13190N2_2.0_0.5,5.72542,7.9579,1024.89,1.01473,0.488
20653N2_2.0_1.0,5.73615,6.73528,1391.07,1.24935,0.52
11020N2_2.0_0.5,5.79684,8.64402,1883.68,0.805196,0.6224
