Number,structure,111K,231K,296K
147,15210N2,3.445406780154203,1.3443398385631495,0.9942606725028732
148,15211N2,7.965397903427191,3.2627099022589108,2.4846990859953264
149,15220N2,2.580467865026304,0.968159667583569,0.6941169317318954
150,15240N2,4.314901579035402,1.4976403033033494,1.1478175833725819
151,15241N2,5.85723082138934,2.2098782015726703,1.6388806894292778
152,15242N2,2.557952972379006,0.8511058269804909,0.63896225687554
153,15243N2,2.940783383044683,1.3216380379487405,0.9539852742615232
154,15250N2,4.522668210970397,1.6757297236336248,1.2517015284667494
155,15251N2,4.234688023627108,1.601212452494742,1.1882467985621248
156,15252N2,4.271756930599737,1.571098487261347,1.1840492264313416
157,15253N2,4.127611108594602,1.4863551859018285,1.1158868223613099
158,16000N2,4.729429143843265,1.7796379280031354,1.3693530373051257
159,16001N2,5.319150222490136,2.048047311433833,1.5904251292264255
160,16002N2,5.028348950891612,1.9254911373143768,1.4759023777183202
161,16010N2,2.74837148531021,1.1052804384134631,0.8165563241454404
162,16011N2,5.038223289897956,1.8759932363468714,1.4257031716571003
163,16020N2,3.470417329635066,1.224730480456492,0.9140184777174669
164,16030N2,4.764047791232663,1.7878817823540698,1.3538613020080696
165,16031N2,4.443652186849665,1.6261370335222267,1.2269439985832407
166,16032N2,5.148178571515758,1.9015974908342421,1.4431235485664493
167,16040N2,2.0544074616375347,0.8903166386989122,0.6387541065218441
168,16041N2,3.772378182596063,1.4301808298567447,1.050993115644023
169,16050N2,2.784728084807828,0.9699628274980979,0.7137714329213278
170,16051N2,3.5715585399549274,1.3495298354490866,1.009275413943829
171,16052N2,3.915254328314427,1.4959941665549492,1.1233579514840497
172,16053N2,3.9795241266811794,1.4877601245376881,1.1474786571324127
173,16054N2,3.440608841305499,1.3109376392184862,0.9666190602828366
174,16055N2,3.9197278466921333,1.4781121533473627,1.11446778322321
175,16056N2,3.988459751744492,1.5074338679330874,1.1204172570387527
176,16057N2,3.7303185312301474,1.412287801580132,1.0633042174304164
177,16058N2,3.500107951037264,1.3481924847734246,1.001778457813659
178,16060N2,4.4913547391361845,1.797589805853461,1.2893966151684098
179,16061N2,16.837250403568948,7.2195585416227255,5.744501776681979
180,16070N2,2.6921545732855385,1.1234432500299092,0.808860754765293
181,16080N2,4.02557478480566,1.4074473229565616,1.0565474212206747
182,16081N2,3.8518093234075246,1.459263568755519,1.0818248396876324
183,16082N2,4.308792700233273,1.522241813174286,1.1549446124387552
184,16083N2,4.132510139764676,1.567886797795746,1.1514626121107714
185,16090N2,4.601177984078044,1.6789806527291775,1.250346549363259
186,16100N2,3.598879539413143,1.2701620526192425,0.9451611395009778
187,16110N3,12.892567709697705,5.13424940787352,3.9328233977997535
188,16111N3,12.279640753556574,4.763469953414742,3.7111248543502664
189,16112N3,11.887334189333254,4.719435266857731,3.6513712436931454
190,16113N3,11.299922424801464,4.318971612557494,3.373914367448356
191,16120N2,3.129812116157782,1.1166621231926923,0.8229308037690362
192,16121N2,2.60730952322378,0.9581597638759222,0.6996896961225118
193,16130N3,14.336961324838706,6.001141249731971,4.7366673443032115
194,16131N3,13.109275597020789,5.318666476959864,4.163921182082223
195,16140N2,4.399099433482334,1.629572097543509,1.2269306741066712
196,16141N2,5.026195838920903,1.873729243365377,1.4200855852950325
197,16142N2,5.476099913818552,2.0305661261578476,1.5666556903144615
198,16150N2,3.9429071783331757,1.4566509233136833,1.0710900045118692
199,16160N2,3.2586108007213457,1.2072694441651155,0.9047029416882277
200,16170N2,3.931323673406728,1.4467663454768687,1.0851705206433506
201,16171N2,3.253608735145176,1.1971717235715258,0.8834456945430021
202,16172N2,4.954795641360771,1.843904694963836,1.4054180847924531
203,16173N2,5.345119692695059,2.0360463725412714,1.5641989789056432
204,16174N2,5.2388060276511945,1.9989585152958484,1.5328522469538808
205,16180C2,3.2034427239616474,1.1368126631416087,0.8479544426494645
206,16181C2,3.838157508141436,1.344276520886014,0.9934892501479666
207,16190N2,2.7985296234430637,1.1608898343088043,0.8360142278523592
208,16191N2,3.56412955393108,1.5799671014899153,1.1434981711258678
209,16200N2,2.651468024143148,1.0232135626029453,0.7577851064758966
210,16201N2,3.5836275266847437,1.1825320699935395,0.8757697179297462
211,16210N2,2.928588477374588,1.0593027475265389,0.7697960640400513
212,16211N2,2.7114572253713782,1.0050214953181167,0.7379434873793655
213,16220N2,4.423390679567718,1.6547588325192075,1.2419143605969443
214,16230N2,2.4209545655236866,0.8706388537634167,0.6331112425689444
215,16240C2,0.2665807345920003,0.11665658547011498,0.08133822795031534
216,16241C2,0.2626467025020487,0.1566237511892051,0.10498220978103019
217,16242C2,0.37709999610261974,0.038243673618703754,0.03390635394228837
218,16250N3,15.107265114954158,6.29309720170829,4.943973573444352
219,16251N3,9.82505009902444,3.5537865229007077,2.679200725334879
220,16260N2,1.8604233631659248,0.629788604286222,0.43080935572550166
221,16270N2,3.6743407557076555,1.390372934207037,1.0339506892209651
222,16271N2,4.5051404089212355,1.7152145421488592,1.2989028384056216
223,16272N2,5.623723961600046,2.153825929391209,1.652777331546975
224,16273N2,3.8214574982508616,1.4580370241585403,1.0936728438249734
225,16280C2,6.715137644457307,2.683524495532954,2.0978204503461093
226,16290N3,0.341415448588422,0.2615272117307626,0.1710524870076586
227,16300N2,5.516172940770288,2.0808699022589705,1.6033285931568466
228,16310N2,4.965803526718462,2.290404895982294,1.6282254558167601
229,16311N2,5.071019514823439,2.123398538489507,1.5383212912120776
230,16312N2,6.978865448651949,2.9554976469912546,2.2142754792228123
231,16320N2,3.5662501285172103,1.331855408059863,0.9931017321848151
232,16330N2,4.468061810801961,1.6392429942520947,1.2042935095026355
233,16331N2,5.306766236258044,1.9617689193695063,1.5059594341215032
234,16332N3,9.089444183006444,3.4330212809994536,2.622374522563587
235,16340N2,4.779860287621554,2.1231346393514303,1.5561831261621102
236,16350N2,4.3196661253456865,1.6465714199185246,1.2504426702049327
237,16351N2,3.279527856967081,1.3321086320504794,0.9973444084361001
238,16360N2,3.9976813111404392,1.44428999594502,1.0822874400890217
239,16361N2,5.562697983804847,2.0952029793124156,1.6197664645758503
240,16370N2,1.2013265045028607,0.6348900907167384,0.4652032046205459
241,16371N2,0.4224889119015952,0.07589352398361594,0.049642211378844
242,16380N2,6.4646890818813025,2.507264316447768,1.9422084955002947
243,16381N2,5.36002185259809,2.001923907990447,1.5222072702358056
244,16390N2,6.202843453165628,2.7128347640303945,2.0153526704079234
245,16400N2,5.579705005842984,2.2516312681507915,1.6810550499520711
246,16410C2,1.6937886665883177,0.595438392666524,0.430209609116825
247,16411C2,1.8940063233012894,0.6845013008832354,0.4906675786131304
248,16412C2,2.0119214704298116,0.6969389011143192,0.5062083015597973
249,16413C2,1.4969240378619997,0.5653153444709982,0.40331075049509635
250,16420N2,2.4362947081607187,0.8423610443478252,0.6178396704083369
251,16430N2,4.747626775881342,2.2672524233883484,1.6331081340211568
252,16440N2,4.530921390464051,1.6859693216190805,1.2788167864066988
253,16450N2,6.24575479019798,2.5754283400767846,1.9454964819729998
254,16460N2,4.74980642158855,1.7686797838217492,1.3515583771866648
255,16470N2,3.2269100222747396,1.1515274267425322,0.8462489333297619
256,16480N2,3.6453548106213054,1.2783105750417676,0.9519916583980266
257,16481N2,3.3750806699276072,1.2411755854546032,0.9190838970936419
258,16490N2,1.9209995383626437,1.0287546746465406,0.7127457119262852
259,16500N2,1.6706315705538846,0.8374931399656649,0.5945633546232371
260,16510N2,2.432173885693791,0.8732097391659858,0.6313919927574452
261,17000N2,5.803114228300872,2.770831411329411,2.05215906562093
262,17010N2,3.890698806861537,1.3702645917190466,1.0286597483000355
263,17020N2,4.013759954324497,1.471993298048684,1.1036222614790447
264,17030N2,5.006177084715324,1.8926847011080097,1.4541358545245413
265,17040N2,2.604784238356891,0.9752018447632902,0.7061371220691258
266,17050N2,4.260684842048892,1.595097147199679,1.2076588369868475
267,17060N2,2.424876454266935,0.9108484974207423,0.6526267178764639
268,17061N2,1.46856676194652,0.6270166366807063,0.4507856055589621
269,17070N2,4.688812505730999,1.7641450722503782,1.3168945563241001
270,17080C2,2.374767595617118,1.2615913066856954,0.9213082183467179
271,17090N3,2.5214899724633786,0.7666673613320805,0.5514116816522137
272,17091N3,0.903634875428503,0.4466664364795152,0.30667269632129873
273,17100N2,3.9530964849504193,1.4644947618589266,1.1041792564606638
274,17110N2,5.831642133605605,2.0802534173381884,1.5779017025078135
275,17120N2,0.5828618075997081,0.5501530259742383,0.3906077483145361
276,17130N2,4.23641684052471,1.5599994787877602,1.192583016235487
277,17131N2,3.364016256164018,1.111629029713499,0.8389585982171203
278,17140N2,4.114262583260809,1.4949651349174549,1.1193198610710844
279,17150N2,3.9730896159116478,1.491058560573132,1.1368769128191503
280,17151N2,3.783893071322118,1.43346443719976,1.0934373678519396
281,17152N2,3.767453928933665,1.4169633730424789,1.0747403374686488
282,17153N2,3.740710840476058,1.3812555966295856,1.05520266086604
283,17154N2,2.9485219560252505,1.0900580083649032,0.8235904498641796
284,17155N2,2.8124222583171985,1.0223538755992874,0.7604440554498252
285,17156N2,0.8338494219457959,0.446971846813946,0.31135034482100543
286,17160N3,13.039248656283904,5.310137275784229,4.1873050868300945
287,17161N3,7.94763692605662,2.9445695315488956,2.2115207979836677
288,17162N3,13.797810199307332,5.655885973436509,4.445092900525897
289,17163N3,8.375155740119297,3.111145087767482,2.350100167016526
290,17170N2,2.633771800196333,0.9235023258961355,0.6668719194730913
291,17180N2,3.996201612020871,1.4014216147663072,1.0285640212272709
292,17181N2,3.9015033332135567,1.4063442029999287,1.0483825026423597
293,17190N2,3.681047757460781,1.300318579785816,0.9649535175122588
294,17191N2,3.5153110782226764,1.2701197159329602,0.9324423074947349
295,17200C3,0.15436527422104263,0.14208771354868802,0.08514798026814671
296,17210N2,3.18607455502063,1.1357272269973122,0.8334275334020498
297,17220N2,3.9452526091280813,1.4877773221651625,1.1143137901681994
298,17230N2,2.1088130987450713,0.7173877809244676,0.512129272448243
299,17240N3,4.503868978148304,1.676111283508159,1.2933712018094499
300,17250N2,4.543920606263463,1.6441407486229798,1.2170754230090617
301,18000C3,1.6280687038138333,1.0454223754603458,0.7730459235681444
302,18001C3,1.5095952990987622,0.9323219161132634,0.6646626102781749
303,18010N3,1.5408715852586372,0.8176733986259307,0.5793265516444803
304,18011N3,1.3050781949842991,0.8446400121662373,0.5875701244624796
305,18020N3,13.942460788504453,5.545308689111853,4.3646041403640545
306,18021N3,7.876714939610431,2.940551476366483,2.1922572891603522
307,18022N3,4.783463472467528,1.7880283945971487,1.305317529458671
308,18023N3,3.0029610516059755,1.0606792904213593,0.7682721407004467
309,18030N2,2.258282924473039,1.1621558165174573,0.8214970304521292
310,18031N2,2.914670528904111,1.3500753335325735,0.9754659470426835
311,18032N2,3.533966368308537,1.472895085146783,1.0904033335223169
312,18033N2,4.225331835425186,1.745589800963579,1.2691048830674927
313,18040N3,2.2329356344679416,0.9060462016150811,0.644655027023613
314,18041N3,0.7074965215506878,0.312750198442688,0.21573339754846105
315,18050N2,4.642681761885182,1.7623005664459155,1.3440429787976933
316,18060N2,2.3220162642025017,0.950737942314864,0.687341923422199
317,18061N2,2.5843864329683197,0.8039230217523387,0.6081270484333966
318,18070N2,1.9482425711102653,0.7687162401855812,0.5618414875532225
319,18080N2,4.655452583795002,1.7837248688472394,1.3351005274879668
320,18081N2,3.510915908555201,1.280587932970378,0.9493681536200494
321,18082N2,4.070167741350335,1.4745002750795595,1.1037670496785024
322,18083N2,3.688017124280033,1.34382778207662,0.9973563225911563
323,18090N2,4.577057481110195,1.7400035944886254,1.3251333211841763
324,18091N2,4.971754080715146,2.411239033423841,1.7457766056429729
325,18100N2,5.95116544261543,2.290163588882169,1.7538896006542242
326,18101N2,5.027131069041564,1.8690699313915584,1.418206093980361
327,18110N2,3.0574762345156272,1.1369648273562665,0.8385926952781647
328,18111N2,3.093642003175692,1.273149956398967,0.925108385467976
329,18112N2,2.9782047865109087,1.2793471662018225,0.9257035229161057
330,18120N3,4.459419672243237,1.609365519226355,1.1757728030202779
331,18121N3,1.0698174642498386,0.5266211742911342,0.3728384044263449
332,18122N3,1.4940244829922458,0.6863917805071913,0.48471762625931214
333,18130N3,2.4870299968360787,1.2477299051701054,0.8770932585759104
334,18131N3,0.2635195835083282,0.38536866272592923,0.2613155650943402
335,18132N3,2.4813498819268363,1.2533655748633707,0.8814163195740138
336,18133N3,3.6344742374479004,1.5804407033333143,1.1383777424270756
337,18134N3,4.010829184942701,1.5626439135381363,1.1265672615267508
338,18140N2,5.626334409067102,2.0859643192514956,1.5595457828588828
339,18141N2,4.908394136037237,1.8134594121188232,1.3589417648264237
340,18142N3,14.655256765447248,6.054563646800955,4.799235075822224
341,18143N3,17.31220064862101,7.523699641442006,6.034959539085804
342,18150N2,1.8973037045773629,0.8216216909111751,0.594352697945212
343,18151N2,3.1726493752468428,1.1885013657441752,0.8747957909934764
344,18160N2,3.4452326832728573,1.2387961000356087,0.9303886026772125
345,18161N2,2.924743695000428,1.0759238801399977,0.7821356006725301
346,19000N3,11.132607414539068,4.357243404942323,3.3821315831016263
347,19001N3,6.77814061661357,2.4572004879075102,1.8046204824710028
348,19002N3,14.685474279797301,6.123254279950723,4.8050606572205075
349,19003N3,9.396775971288276,3.36933358108515,2.548419074038312
350,19010N2,2.307518646336147,0.9041471642673892,0.641982334380922
351,19020N3,8.442814159777162,3.0746106273002587,2.3351705119644954
352,19021N3,0.27874686195744586,0.061466230787903024,0.04093418368429011
353,19022N3,7.824514996121095,2.8343280606552983,2.136442029582981
354,19023N3,0.07213761208290662,0.1223916871850301,0.07006620922171548
355,19030N2,2.544939368760443,0.8452142372174449,0.6276173982884742
356,19031N2,2.535744741254267,1.0354478237399038,0.7435833265442677
357,19040N2,2.7527657011884155,0.9949688223226617,0.7466854571137472
358,19041N2,4.05830267526837,1.4796785026241424,1.1279047645097497
359,19050N2,5.304643996189823,1.9605851341589708,1.5107581474897456
360,19051N2,5.5442438209212455,2.0897556261023635,1.6081749020957752
361,19060N2,3.4328067649830016,1.2487774804178058,0.9293211565539603
362,19061N2,3.7359619809338915,1.3386291419298448,0.9911311455583253
363,19070N2,4.152082208914133,1.6063933234905787,1.2103298430164744
364,19071N2,4.686597488263302,2.1718036310755156,1.569732653087283
365,19072N2,5.371968060914254,2.1621154281725343,1.5718444281679245
366,19080N2,3.2014232154890045,1.150141554157792,0.8504643358003667
367,19090N2,4.512578578911675,1.6647298153593253,1.2555627522056856
368,19100N2,2.156811616449292,1.396753577893752,0.9875910175036194
369,19101N2,2.8511068130475548,1.071280975563584,0.7866609876459991
370,19102N2,3.6263552139727437,1.3762834900575533,1.019518937509196
371,19103N2,3.8071960842937678,1.8355831028142484,1.315402051580229
372,19110N2,5.056280087545448,1.8840820294016036,1.4482923689832252
373,19120N2,3.896658167684695,1.39771106484807,1.0351927070438751
374,19121N2,4.418365177200553,1.7355642674586123,1.2451871359451967
375,19122N2,3.531984966339492,1.29008634211899,0.9611743491995145
376,19123N2,3.511342006797219,1.2649645940552299,0.8982046978957611
377,19130N2,3.3747649341658583,1.224090457107855,0.9170468763243517
378,19140N2,2.223382072538854,0.7681574402494045,0.5603253724815345
379,19141N2,1.5360273393963697,1.2728749286888323,0.9067246415218273
380,19142N2,3.571535907536135,1.3262685632654636,1.0069476963355628
381,19143N2,3.667069316288795,1.8097777952941454,1.301330845033006
382,19144N2,1.693930810962176,0.6213424309117556,0.4441880749525052
383,19145N2,1.7964730848996633,0.7427912324802463,0.5349814905455497
384,19150N2,0.9481256604642169,0.492075901093025,0.34838555583960806
385,19160C2,1.9034404762876986,0.7629239813768398,0.5495785427808683
386,19170N2,2.800558588790301,1.106388765209951,0.8298342893995826
387,19180N2,5.13911827930444,1.9198405415372533,1.467213310463508
388,19181N2,4.198649184977676,1.538236995714201,1.1363528590737748
389,19182N2,6.1729847850504695,2.4135739360120567,1.883381402614477
390,19190N2,3.6690884051051267,1.445327490842097,1.0576248014196938
391,19191N2,1.3824205492652772,0.6469974331630184,0.4535022487514949
392,19200N2,4.5974059395859195,2.2261087175401357,1.5921019317400125
393,19210N2,5.05483765434629,1.8977303234814438,1.4432284784916192
394,19211C2,4.8952200347775205,1.8403893224288772,1.4032481889424966
395,19212N2,4.903412774816124,1.827867975621986,1.3927444901558264
396,19213C2,4.792372322584583,1.7811595596610947,1.364691658113926
397,19214N2,4.42769564795399,1.6493466643323844,1.2580653002231026
398,19215C2,4.343404312493491,1.6070212061231008,1.2194022268195504
399,19220N2,6.640940754838195,2.542928177008733,1.9790886503767795
400,19230N2,4.0527554922998315,1.510750061983887,1.1385661455869325
401,19231N2,4.323319715819728,1.6691172361335582,1.2187628349169042
402,19240N3,1.2003304921780154,0.6193360768721361,0.4467412347713468
403,19241N3,0.8717845990748745,0.5171045250048241,0.3664766633974958
404,19242N3,0.8496935400601914,0.5589234758270741,0.39163162687875425
405,19250N3,2.2891247924676943,1.1013473458804752,0.7741845803347508
406,19251N3,2.264613829618325,0.9285937191764522,0.6709791821213208
407,19252N3,2.0758464230305527,1.0140142269360302,0.7092494596328428
408,19253N3,1.575398289072983,0.7718992271092877,0.5482626797506007
409,19260N2,2.2203048689588414,0.788673970668057,0.5702607383177238
410,19270N2,3.417545521272241,1.2202819735386876,0.8902563921404576
411,19271N2,3.281556098339548,1.6075243673010327,1.1450930037029627
412,19280N2,3.7522999633850223,1.3931772016492499,1.0406967806715322
413,19281N2,3.840985632914348,1.4234115954358044,1.0652490815803581
414,19282N2,3.6886192274042364,1.3535860652438065,1.023968768952592
415,19283N2,3.476031806550509,1.332909855787419,0.9823213528671701
416,19290N2,3.2973905270808417,1.4110040643802477,1.02635265906751
417,19291N2,2.6377575493813596,1.1613389288146168,0.8375908050388303
418,19292N2,3.606131361470718,1.5057788434193078,1.0939732192837215
419,19300N2,3.476234096011111,1.4081865170464964,1.0280743409790116
420,19301N2,2.2852761179392544,0.8275034158743652,0.5905839880969573
421,19310N2,4.012077566536911,1.427016627286784,1.0651965102278307
422,19311N2,4.007712762492233,1.4248220535346223,1.0668958819583259
