,name,PLD,LCD,ASA,Density,VF,site,ratio,T,DC
274,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,0.0,0.0,231,1.3997902267857143
275,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,0.0,0.0,296,0.9982456374107143
276,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,0.0,0.0,111,4.665603146339286
277,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,0.0,0.0,231,1.7882081225000002
278,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,0.0,0.0,296,1.2511904494642856
279,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,0.0,0.0,111,3.9312760638392854
280,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,0.0,0.0,231,1.5253201260714284
281,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,0.0,0.0,296,1.061825947232143
282,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,0.0,0.0,111,5.085999274910714
283,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,0.0,0.0,231,1.9838274633928574
284,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,0.0,0.0,296,1.4419030330357145
285,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,0.0,0.0,111,3.8396393958035717
286,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,0.0,0.0,231,1.4741048798214287
287,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,0.0,0.0,296,1.0577401457142859
288,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,0.0,0.0,111,3.9237885451785717
289,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,0.0,0.0,231,1.5468545572321428
290,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,0.0,0.0,296,1.1003137348214287
291,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,0.0,0.0,111,3.618268516517857
292,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,0.0,0.0,231,1.405889905446429
293,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,0.0,0.0,296,0.9876689608035715
294,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,0.0,0.0,111,4.591082873125001
295,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,0.0,0.0,231,1.773397562857143
296,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,0.0,0.0,296,1.2763590005357144
297,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,0.0,0.0,111,3.785976869553572
298,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,0.0,0.0,231,1.389863414732143
299,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,0.0,0.0,296,0.9835670608928573
300,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,0.0,0.0,111,3.344671008660714
301,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,0.0,0.0,231,1.2703278321428573
302,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,0.0,0.0,296,0.8789720655357143
303,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,0.0,0.0,111,4.144745746964286
304,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,0.0,0.0,231,1.6008602010714286
305,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,0.0,0.0,296,1.1555713175892857
306,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,0.0,0.0,111,2.4111753464285717
307,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,0.0,0.0,231,0.9597757082142858
308,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,0.0,0.0,296,0.6310333696428572
309,15050N2,7.59977,7.95629,1244.25,1.04417,0.5378,0.0,0.0,111,1.1856280254464286
310,15050N2,7.59977,7.95629,1244.25,1.04417,0.5378,0.0,0.0,231,0.6506500097321429
311,15050N2,7.59977,7.95629,1244.25,1.04417,0.5378,0.0,0.0,296,0.42318701017857147
312,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,0.0,0.0,111,2.5797737408035717
313,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,0.0,0.0,231,1.0150650213392858
314,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,0.0,0.0,296,0.6842969465178572
315,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,0.0,0.0,111,3.3054579801785713
316,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,0.0,0.0,231,1.2688261686607145
317,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,0.0,0.0,296,0.8685694875892858
318,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,0.0,0.0,111,4.3101054874107145
319,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,0.0,0.0,231,1.679439973482143
320,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,0.0,0.0,296,1.2064734738392857
321,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,0.0,0.0,111,4.149502552678572
322,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,0.0,0.0,231,1.6192306464285715
323,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,0.0,0.0,296,1.1570146942857145
324,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,0.0,0.0,111,2.9147017848214287
325,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,0.0,0.0,231,1.1658796335714285
326,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,0.0,0.0,296,0.7970213811607143
327,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,0.0,0.0,111,2.536079903303571
328,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,0.0,0.0,231,0.9818880825892857
329,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,0.0,0.0,296,0.6729025816964285
330,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,0.0,0.0,111,3.067219286517857
331,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,0.0,0.0,231,1.1894897729464287
332,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,0.0,0.0,296,0.8146080042857142
333,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,0.0,0.0,111,3.298341394375
334,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,0.0,0.0,231,1.2544064283035714
335,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,0.0,0.0,296,0.8985306708928571
336,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,0.0,0.0,111,2.5442991391964287
337,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,0.0,0.0,231,0.9798947375892858
338,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,0.0,0.0,296,0.6737640024107144
339,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,0.0,0.0,111,4.557981128214286
340,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,0.0,0.0,231,1.7557463005357146
341,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,0.0,0.0,296,1.2880869241964288
342,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,0.0,0.0,111,2.608773888928572
343,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,0.0,0.0,231,0.9970326330357144
344,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,0.0,0.0,296,0.6929103171428572
345,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,0.0,0.0,111,3.9201598457142857
346,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,0.0,0.0,231,1.4927703208928573
347,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,0.0,0.0,296,1.0681685615178573
348,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,0.0,0.0,111,3.4263751324999996
349,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,0.0,0.0,231,1.4057341184821428
350,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,0.0,0.0,296,1.006764178125
351,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,0.0,0.0,111,4.538307049732143
352,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,0.0,0.0,231,1.7752521277678572
353,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,0.0,0.0,296,1.2919685717857143
354,15140N2,29.275,29.52778,994.905,0.376743,0.8052,0.0,0.0,111,5.082423485714286
355,15140N2,29.275,29.52778,994.905,0.376743,0.8052,0.0,0.0,231,2.030827267232143
356,15140N2,29.275,29.52778,994.905,0.376743,0.8052,0.0,0.0,296,1.457292421517857
357,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,0.0,0.0,111,3.1932030641071436
358,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,0.0,0.0,231,1.2311287601785714
359,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,0.0,0.0,296,0.8588264584821429
360,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,0.0,0.0,111,0.9178677807142858
361,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,0.0,0.0,231,0.3258457066964286
362,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,0.0,0.0,296,0.225479450625
363,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,0.0,0.0,111,2.995803949910715
364,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,0.0,0.0,231,1.1175897170535716
365,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,0.0,0.0,296,0.7857062722321428
366,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,0.0,0.0,111,1.7736730891071428
367,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,0.0,0.0,231,0.7756942448214287
368,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,0.0,0.0,296,0.5163134508035714
369,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,0.0,0.0,111,3.4677393663392864
370,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,0.0,0.0,231,1.3036418457142858
371,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,0.0,0.0,296,0.9231158958035716
372,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,0.0,0.0,111,1.829064229375
373,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,0.0,0.0,231,0.6985295475000001
374,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,0.0,0.0,296,0.47405098553571434
375,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,0.0,0.0,111,1.8873984293750004
376,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,0.0,0.0,231,0.7319104683928571
377,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,0.0,0.0,296,0.4810088102678572
378,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,0.0,0.0,111,3.0329481274107146
379,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,0.0,0.0,231,1.1878099666071429
380,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,0.0,0.0,296,0.8481090505357143
381,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,0.0,0.0,111,3.4803402029464285
382,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,0.0,0.0,231,1.3537468361607141
383,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,0.0,0.0,296,0.9817060398214287
384,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,0.0,0.0,111,3.604568623839286
385,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,0.0,0.0,231,1.3499278922321432
386,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,0.0,0.0,296,0.9682300469642858
387,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,0.0,0.0,111,3.230462071607143
388,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,0.0,0.0,231,1.2429030252678572
389,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,0.0,0.0,296,0.8865707900892856
390,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,0.0,0.0,111,3.496898491339286
391,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,0.0,0.0,231,1.3503460507142857
392,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,0.0,0.0,296,0.9752684317857143
393,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,0.0,0.0,111,3.2831848121428577
394,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,0.0,0.0,231,1.262029525357143
395,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,0.0,0.0,296,0.8930460461607144
396,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,0.0,0.0,111,4.971773244375
397,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,0.0,0.0,231,1.9900329827678573
398,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,0.0,0.0,296,1.4552820894642855
399,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,0.0,0.0,111,1.0979884873214287
400,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,0.0,0.0,231,0.6043050012500001
401,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,0.0,0.0,296,0.3891887190178572
402,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,0.0,0.0,111,4.335411769642858
403,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,0.0,0.0,231,1.8687132157142858
404,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,0.0,0.0,296,1.2185641608035715
405,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,0.0,0.0,111,3.1596658036607144
406,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,0.0,0.0,231,1.2903528183928572
407,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,0.0,0.0,296,0.8938433813392856
408,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,0.0,0.0,111,6.289286219642857
409,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,0.0,0.0,231,2.6059686369642856
410,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,0.0,0.0,296,1.833579943392857
411,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,0.0,0.0,111,2.324298728839286
412,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,0.0,0.0,231,0.9247727686607142
413,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,0.0,0.0,296,0.6101484616071429
414,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,0.0,0.0,111,3.5287852072321426
415,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,0.0,0.0,231,1.3303108867857145
416,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,0.0,0.0,296,0.9621181567857143
417,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,0.0,0.0,111,1.827900922857143
418,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,0.0,0.0,231,0.6724146533928572
419,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,0.0,0.0,296,0.4599405271428572
420,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,0.0,0.0,111,4.548644487410714
421,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,0.0,0.0,231,1.7309097472321429
422,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,0.0,0.0,296,1.2487539923214286
423,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,0.0,0.0,111,4.557432084017857
424,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,0.0,0.0,231,1.7443643015178574
425,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,0.0,0.0,296,1.242745321607143
426,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,0.0,0.0,111,4.215043785535714
427,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,0.0,0.0,231,1.6076144813392856
428,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,0.0,0.0,296,1.1418946555357146
429,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,0.0,0.0,111,3.7439869338392864
430,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,0.0,0.0,231,1.4206090579464288
431,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,0.0,0.0,296,1.019724783125
432,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,0.0,0.0,111,4.208318247857143
433,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,0.0,0.0,231,1.6481930754464287
434,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,0.0,0.0,296,1.182886392857143
435,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,0.0,0.0,111,4.658087952767858
436,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,0.0,0.0,231,1.8785836308928574
437,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,0.0,0.0,296,1.3681717280357144
438,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,0.0,0.0,111,4.423030781428571
439,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,0.0,0.0,231,1.7585837166071432
440,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,0.0,0.0,296,1.2737350749107144
441,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,0.0,0.0,111,2.095888918839286
442,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,0.0,0.0,231,0.9405481191071429
443,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,0.0,0.0,296,0.626509448125
444,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,0.0,0.0,111,4.130798191607143
445,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,0.0,0.0,231,1.601316260357143
446,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,0.0,0.0,296,1.1526341208035715
447,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,0.0,0.0,111,2.278031166071429
448,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,0.0,0.0,231,0.9128722608035714
449,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,0.0,0.0,296,0.6218263734821429
450,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,0.0,0.0,111,4.239657424642857
451,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,0.0,0.0,231,1.647519597589286
452,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,0.0,0.0,296,1.1726796347321429
453,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,0.0,0.0,111,3.9560220963392863
454,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,0.0,0.0,231,1.4931199410714286
455,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,0.0,0.0,296,1.073607620357143
456,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,0.0,0.0,111,3.368138781875
457,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,0.0,0.0,231,1.3103787637500002
458,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,0.0,0.0,296,0.9287558400000001
459,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,0.0,0.0,111,1.2463476901785715
460,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,0.0,0.0,231,0.6384200676785715
461,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,0.0,0.0,296,0.3942465797321429
462,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,0.0,0.0,111,2.248091695714286
463,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,0.0,0.0,231,0.9840002021428572
464,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,0.0,0.0,296,0.6575131161607143
465,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,0.0,0.0,111,2.177703002767857
466,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,0.0,0.0,231,0.839110971607143
467,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,0.0,0.0,296,0.5793254795535715
468,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,0.0,0.0,111,3.1378860387500005
469,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,0.0,0.0,231,1.2535953269642859
470,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,0.0,0.0,296,0.8718064357142857
471,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,0.0,0.0,111,3.1257747284821438
472,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,0.0,0.0,231,1.2887066713392858
473,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,0.0,0.0,296,0.9026212439285715
474,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,0.0,0.0,111,3.201655499017858
475,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,0.0,0.0,231,1.3068300800892858
476,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,0.0,0.0,296,0.9241868455357144
477,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,0.0,0.0,111,2.9075296058035716
478,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,0.0,0.0,231,1.1828697014285716
479,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,0.0,0.0,296,0.8232417576785714
480,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,0.0,0.0,111,3.3814265692857144
481,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,0.0,0.0,231,1.3266455361607143
482,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,0.0,0.0,296,0.9333354862500001
483,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,0.0,0.0,111,3.344790542767857
484,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,0.0,0.0,231,1.361956877232143
485,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,0.0,0.0,296,0.9582647914285716
486,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,0.0,0.0,111,3.1699860176785717
487,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,0.0,0.0,231,1.3113718283928573
488,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,0.0,0.0,296,0.9109979792857144
489,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,0.0,0.0,111,3.0535393317857147
490,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,0.0,0.0,231,1.2338993662500002
491,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,0.0,0.0,296,0.8576952717857144
492,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,0.0,0.0,111,4.0622207178571434
493,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,0.0,0.0,231,1.6834090076785717
494,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,0.0,0.0,296,1.0922363024107142
495,16061N2,18.6803,23.771,952.384,0.117976,0.9402,0.0,0.0,111,17.13799195982143
496,16061N2,18.6803,23.771,952.384,0.117976,0.9402,0.0,0.0,231,6.865195269910714
497,16061N2,18.6803,23.771,952.384,0.117976,0.9402,0.0,0.0,296,5.18354923375
498,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,0.0,0.0,111,2.587475537053572
499,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,0.0,0.0,231,1.0517971714285714
500,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,0.0,0.0,296,0.7282270353571428
501,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,0.0,0.0,111,3.8536190579464287
502,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,0.0,0.0,231,1.4890516283035715
503,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,0.0,0.0,296,1.059142884732143
504,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,0.0,0.0,111,12.48144926607143
505,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,0.0,0.0,231,4.818013160714286
506,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,0.0,0.0,296,3.550917306875
507,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,0.0,0.0,111,11.825790836607144
508,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,0.0,0.0,231,4.431361974553571
509,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,0.0,0.0,296,3.270013027857143
510,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,0.0,0.0,111,11.570001565178574
511,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,0.0,0.0,231,4.465365018214286
512,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,0.0,0.0,296,3.2905118218750005
513,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,0.0,0.0,111,10.670383503571431
514,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,0.0,0.0,231,3.996119520178572
515,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,0.0,0.0,296,2.9390744619642857
516,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,0.0,0.0,111,2.342319222321429
517,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,0.0,0.0,231,0.9341250375000001
518,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,0.0,0.0,296,0.6394245645535716
519,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,0.0,0.0,111,1.8103198691071432
520,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,0.0,0.0,231,0.7764069839285714
521,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,0.0,0.0,296,0.5176802125892858
522,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,0.0,0.0,111,14.456545949107143
523,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,0.0,0.0,231,5.850815113839285
524,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,0.0,0.0,296,4.347059815446429
525,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,0.0,0.0,111,3.2881988152678576
526,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,0.0,0.0,231,1.3460224043750002
527,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,0.0,0.0,296,0.924277588125
528,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,0.0,0.0,111,4.494341682053571
529,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,0.0,0.0,231,1.7480750499107145
530,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,0.0,0.0,296,1.2509747667857143
531,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,0.0,0.0,111,4.883101111428572
532,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,0.0,0.0,231,1.8878224880357144
533,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,0.0,0.0,296,1.363459941875
534,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,0.0,0.0,111,3.545241518125
535,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,0.0,0.0,231,1.3553626105357146
536,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,0.0,0.0,296,0.9828050333035715
537,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,0.0,0.0,111,2.3962066650892857
538,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,0.0,0.0,231,1.0399150700892859
539,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,0.0,0.0,296,0.7060967180357143
